S NO,APPLN NO,AGGREGATE MARK,GENERAL RANK,GOVT RANK,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
596,276501,157,54256,3200,5910,EC,OC
597,300166,157,54260,3201,2347,CS,OC
598,350815,157,54266,3202,1120,IT,MBC
599,257079,157,54287,3204,1210,CS,BCM
600,236138,157,54354,3209,5022,CS,BC
601,384986,157,54361,3210,2610,CS,OC
602,405954,157,54369,3211,1116,CS,BC
603,295235,157,54378,3212,2329,CS,BC
604,326373,157,54398,3214,4993,BM,OC
605,256917,157,54409,3215,1210,CB,OC
606,237281,157,54414,3216,1216,SC,BC
607,265007,157,54420,3217,2719,EE,BC
608,359490,157,54424,3218,1211,AL,SC
609,370019,157,54455,3219,1216,AG,BC
610,252291,157,54456,3220,2611,IT,MBC
611,391611,157,54492,3221,2622,CS,SC
612,295093,157,54500,3222,2601,CS,OC
613,244492,157,54545,3224,2736,IT,OC
614,374734,157,54550,3225,2636,AD,OC
615,334674,157,54571,3226,4670,EC,OC
616,316788,157,54578,3227,5010,EC,OC
617,302544,157,54579,3228,1120,IT,BC
618,344162,157,54580,3229,2712,CS,SCA
619,289995,157,54620,3231,2741,CS,OC
620,274426,156.935,54640,3232,5502,AG,BC
621,336558,156.775,54654,3236,1322,EC,MBC
622,384290,156.64,54659,3237,1122,CS,BC
623,228696,156.615,54663,3237A,2707,AG,SC
624,358026,156.53,54671,3239,3019,EC,OC
625,268354,156.5,54681,3240,2706,EC,MBC
626,305610,156.5,54683,3241,5530,CS,MBC
627,292227,156.5,54689,3242,1210,EC,OC
628,312332,156.5,54695,3243,2723,ME,OC
629,258035,156.5,54709,3244,3019,CS,BC
630,363615,156.5,54718,3246,3830,IT,OC
631,333905,156.5,54726,3247,2622,EC,OC
632,300005,156.5,54770,3249,2608,EC,OC
633,315729,156.5,54849,3251,2621,EC,OC
634,240492,156.5,54859,3252,3826,AG,OC
635,281428,156.5,54863,3253,3905,CS,MBC
636,253839,156.5,54881,3254,1424,EC,OC
637,265978,156.5,54908,3256,5,AM,BC
638,272943,156.5,54912,3257,3806,AD,OC
639,266743,156.5,54929,3258,2369,EC,BC
640,305316,156.5,54951,3259,1149,AD,OC
641,317998,156.5,55007,3260,1149,AD,OC
642,295350,156.5,55025,3261,1149,EC,BC
643,404316,156.5,55036,3264,1112,AL,BC
644,259151,156.5,55077,3267,2718,MZ,OC
645,256257,156.5,55108,3271,3011,PC,BC
646,301090,156.5,55136,3272,3806,CS,OC
647,275294,156.5,55183,3273,1324,EC,OC
648,344591,156.5,55185,3274,5935,CS,OC
649,363036,156.5,55202,3275,1014,IT,MBC
650,203809,156.5,55210,3276,1419,EE,OC
651,320862,156.5,55226,3277,2758,CS,OC
652,213932,156.5,55234,3278,2764,AM,MBC
653,241718,156.5,55260,3280,1516,EE,BC
654,320995,156.5,55306,3286,2702,IT,SC
655,292122,156.5,55318,3287,2630,CS,MBC
656,267811,156.5,55338,3289,2718,ME,OC
657,295415,156.5,55346,3290,2608,EC,BC
658,290462,156.5,55350,3291,1501,CS,BC
659,372087,156.5,55351,3292,2708,BM,OC
660,275944,156.5,55369,3293,1533,CS,MBC
661,346272,156.495,55381,3294,1149,AD,MBC
662,384871,156.495,55383,3295,2735,EC,MBC
663,255030,156.475,55385,3297,2640,CS,OC
664,304933,156.44,55387,3298,2603,EE,BC
665,333713,156.355,55393,3300,1317,EE,OC
666,232255,156.345,55396,3302,2005,ME,SC
667,215332,156.33,55398,3304,1399,ME,SC
668,295533,156.33,55399,3305,1509,IT,OC
669,403945,156.33,55401,3306,3011,BT,SC
670,369598,156.33,55402,3307,2758,IT,OC
671,370496,156.265,55408,3308,1122,CS,MBC
672,264401,156.26,55409,3308A,4672,EC,OC
673,368421,156.24,55415,3309,2648,ME,OC
674,359961,156.23,55418,3310,1122,IT,MBC
675,340510,156,55447,3316,2651,AD,MBC
676,353301,156,55452,3317,2740,AE,MBC
677,273376,156,55497,3319,1120,EC,SC
678,336778,156,55504,3320,2329,CS,MBC
679,254527,156,55506,3321,1306,CS,BC
680,326303,156,55533,3323,2741,CS,OC
681,362113,156,55546,3324,1306,BT,MBC
682,325350,156,55550,3325,2722,EE,MBC
683,345312,156,55571,3327,2610,CS,BC
684,285336,156,55604,3328,3815,CS,OC
685,363589,156,55606,3329,2726,CS,MBC
686,296762,156,55631,3330,1321,PA,BC
687,285167,156,55673,3331,5907,CS,MBC
688,313138,156,55678,3332,2633,CS,OC
689,286084,156,55679,3333,2607,CS,BC
690,358377,156,55695,3334,2740,CS,MBC
691,298244,156,55712,3335,2607,EC,OC
692,338932,156,55731,3337,2639,EC,MBC
693,289683,156,55809,3339,4962,IT,MBC
694,360420,156,55822,3341,2302,CS,MBC
695,216855,156,55825,3342,2752,IT,BC
696,277075,156,55845,3343,2661,EC,MBC
697,381855,156,55869,3344,2712,CE,OC
698,355640,156,55874,3345,2611,IT,BC
699,280503,156,55904,3346,2377,CE,SC
700,300635,156,55913,3347,2618,CD,OC
701,267172,156,55942,3349,1210,EC,MBC
702,382556,156,55943,3350,2706,SC,BC
703,262473,156,55952,3351,3465,EC,MBC
704,274898,156,55976,3353,2726,EC,OC
705,286425,156,56105,3364,1013,EC,BC
706,366683,155.955,56115,3365,3760,CS,OC
707,373196,155.92,56116,3366,2627,EE,OC
708,368658,155.815,56127,3368,2634,EC,MBC
709,286249,155.79,56130,3370,5901,EE,MBC
710,232585,155.76,56135,3371A,2025,EE,SC
711,406846,155.725,56142,3372,1303,AG,OC
712,328938,155.705,56145,3373,3830,IT,OC
713,372569,155.695,56146,3374,1122,CS,SC
714,244177,155.645,56151,3377,2706,AD,MBC
715,367280,155.61,56159,3379,3786,ME,OC
716,250949,155.5,56198,3382,2750,BM,MBC
717,236505,155.5,56200,3383,4929,EC,OC
718,264619,155.5,56207,3384,3806,CS,OC
719,348467,155.5,56221,3385,2607,IT,OC
720,345061,155.5,56227,3386,3826,CE,SC
721,366709,155.5,56246,3387,2611,FD,OC
722,355782,155.5,56300,3389,1216,EC,OC
723,266897,155.5,56315,3390,2607,IT,MBC
724,339508,155.5,56324,3391,2642,AD,MBC
725,312189,155.5,56335,3392,3018,CS,BC
726,359882,155.5,56339,3393,2,TX,SC
727,316060,155.5,56348,3394,2744,IT,OC
728,276560,155.5,56351,3395,3803,CS,BC
729,292385,155.5,56354,3396,1114,CS,OC
730,293264,155.5,56372,3398,2710,CD,BC
731,268824,155.5,56393,3400,2620,CS,MBC
732,276176,155.5,56415,3402,5901,ME,OC
733,272148,155.5,56421,3403,1216,EC,OC
734,354038,155.5,56424,3404,4680,EC,OC
735,328934,155.5,56425,3405,2741,CS,SCA
736,231517,155.5,56441,3406,1301,CS,OC
737,358724,155.5,56446,3407,1413,AD,MBC
738,266781,155.5,56449,3408,1112,EC,MBC
739,356819,155.5,56465,3409,1432,AD,SC
740,258926,155.5,56470,3410,1026,EC,MBC
741,324376,155.5,56474,3411,2711,EI,OC
742,321860,155.5,56509,3413,4970,EC,OC
743,214400,155.5,56513,3415,2708,EC,BC
744,287036,155.5,56520,3416,2729,AE,MBC
745,278561,155.5,56521,3417,1399,MZ,MBC
746,273149,155.5,56541,3418,2625,CS,OC
747,375136,155.5,56611,3421,1431,IT,SC
748,277071,155.5,56633,3423,2745,EC,BC
749,372177,155.5,56662,3425,2709,AU,SC
750,339026,155.5,56682,3428,1309,EC,SC
751,336218,155.5,56705,3429,2642,CS,SC
752,247888,155.5,56707,3431,3819,CS,BC
753,299690,155.5,56721,3432,1507,IT,OC
754,233948,155.5,56828,3434,1412,CS,BC
755,297450,155.35,56858,3437,1303,CS,OC
756,336305,155.285,56863,3438,3810,AG,OC
757,256714,155.19,56877,3440A,3806,EC,OC
758,306363,155.175,56879,3441,2347,AG,MBC
759,347873,155.145,56881,3442,2601,IT,OC
760,235339,155.13,56882,3443,2329,AG,OC
761,362765,155.05,56889,3446,2624,FD,MBC
762,259890,155,56901,3448,2763,CS,BC
763,339564,155,56911,3449,2739,EC,BC
764,266330,155,56953,3450,2723,BM,OC
765,290958,155,56958,3453,2717,CS,OC
766,347229,155,56987,3454,2329,BM,OC
767,248461,155,57005,3456,2734,CS,OC
768,286357,155,57083,3460,4678,CS,BC
769,312877,155,57120,3464,4023,CE,OC
770,250050,155,57149,3465,2643,CS,MBC
771,362637,155,57159,3466,1237,IT,MBC
772,283871,155,57183,3467,1413,SC,MBC
773,289562,155,57233,3469,2702,AG,MBC
774,303086,155,57237,3471,2608,IT,OC
775,272757,155,57238,3472,1120,CS,SCA
776,392362,155,57258,3473,1243,EC,OC
777,268424,155,57273,3474,2708,EC,BC
778,251342,155,57275,3475,3011,BT,MBC
779,322736,155,57290,3477,2609,CS,OC
780,311880,155,57302,3478,2614,EC,OC
781,370927,155,57322,3479,2706,EC,BC
782,351151,155,57329,3480,3011,PC,SC
783,299487,155,57363,3481,5,CS,BC
784,341529,155,57377,3482,3464,EC,OC
785,274679,155,57408,3487,1210,CB,OC
786,342544,155,57410,3488,1113,CD,SC
787,359726,155,57421,3489,1414,CS,MBC
788,299175,155,57427A,3489A,2702,AD,SC
789,352977,155,57449,3490,2627,EC,MBC
790,262862,155,57453,3491,2736,CS,OC
791,219696,155,57470,3492,1216,AD,OC
792,240811,155,57471,3493,2636,EC,BC
793,222976,155,57492,3495,1219,MR,SCA
794,391499,155,57497,3496,4980,EC,OC
795,298431,155,57505,3497,2706,EC,BC
796,295100,155,57532,3499,2706,AD,BC
797,266787,155,57566,3501,1304,IT,SC
798,410193,154.98,57586,3505,2770,ME,OC
799,336520,154.955,57589,3506,2634,IT,MBC
800,306066,154.9,57594,3507,2642,EC,OC
801,282634,154.9,57595,3508,2755,AG,OC
802,369422,154.865,57599,3510,2705,IT,SC
803,341079,154.815,57605,3512,1504,AD,MBC
804,381761,154.79,57608,3513,4970,EC,OC
805,390864,154.715,57616,3516,2624,IT,MBC
806,252223,154.705,57618,3517,2712,EE,ST
807,256227,154.7,57621,3518A,1211,BT,SC
808,319077,154.7,57622,3519,2743,EC,OC
809,374736,154.69,57623,3520,2710,CS,SC
810,379789,154.69,57624,3521,2624,IT,SC
811,345369,154.58,57637,3522,3849,IT,OC
812,254835,154.5,57665,3523,4965,AD,OC
813,269337,154.5,57666,3524,2347,EC,OC
814,337374,154.5,57667,3525,2741,CS,MBC
815,213843,154.5,57682,3526,1210,EC,BC
816,367054,154.5,57713,3528,2715,CH,OC
817,344478,154.5,57732,3530,2733,CS,OC
818,343900,154.5,57771,3534,1237,CS,BC
819,233026,154.5,57773,3535,1307,SC,BC
820,244579,154.5,57788,3538,1322,CS,BC
821,323210,154.5,57794,3539,3803,EC,OC
822,276496,154.5,57798,3540,1322,AE,OC
823,409859,154.5,57806,3541,1216,AD,MBC
824,393171,154.5,57815,3542,5986,CS,SC
825,378418,154.5,57820,3543,3462,CS,OC
826,382957,154.5,57823,3544,1226,IT,BC
827,300037,154.5,57826,3545,1317,EC,MBC
828,286784,154.5,57834,3546,2718,MZ,MBC
829,340745,154.5,57842,3547,4996,CS,OC
830,369022,154.5,57862,3548,2711,EC,BCM
831,341241,154.5,57869,3549,2618,EE,OC
832,355082,154.5,57903,3551,4957,IT,OC
833,375363,154.5,57925,3552,1419,CB,BC
834,225396,154.5,58017,3557,4960,EE,MBC
835,347295,154.5,58033,3558,2711,FD,BC
836,362228,154.5,58034,3559,2618,EE,OC
837,340913,154.5,58063,3560,2314,CS,OC
838,267440,154.5,58064,3561,1112,EC,BC
839,215168,154.5,58075,3562,1014,EC,MBC
840,254138,154.5,58076,3563,3019,EC,MBC
841,239907,154.5,58092,3564,3815,IT,BC
842,406075,154.5,58101,3565,1128,AD,MBC
843,311437,154.5,58113,3566,1216,EC,MBC
844,281451,154.5,58114,3567,5910,EC,MBC
845,387898,154.5,58116,3568,2729,AD,OC
846,227364,154.5,58121,3569,2346,AD,OC
847,326255,154.5,58122,3570,2357,EC,OC
848,299024,154.5,58137,3572,2601,CS,MBC
849,367663,154.5,58174,3573,5010,ME,OC
850,353513,154.5,58180,3574,5912,ME,OC
851,336736,154.5,58232,3577,3812,IT,OC
852,387643,154.5,58261,3580,3841,AD,OC
853,362754,154.5,58265,3581,5008,CN,MBC
854,310919,154.5,58269,3582,1309,EC,BC
855,382220,154.5,58289,3583,5902,IT,OC
856,375324,154.5,58303,3585,1210,EC,MBC
857,289258,154.5,58327,3587,2722,EE,BC
858,315333,154.5,58342,3588,2745,CS,BC
859,216772,154.44,58356,3590,1324,SC,SC
860,363140,154.43,58357,3591,2634,FD,OC
861,310880,154.42,58358,3592,2621,EC,OC
862,403792,154.33,58368,3596,2656,CS,MBC
863,257633,154.31,58372,3596A,2711,EI,MBC
864,269162,154.26,58375,3597,3849,CS,OC
865,403728,154.24,58377,3598,2727,SC,OC
866,387850,154.205,58378,3599,3815,BM,SC
867,349827,154.195,58379,3600,3760,AG,OC
868,320023,154.135,58380,3601,4670,AG,OC
869,340101,154.135,58381,3602,1225,AD,OC
870,277841,154.075,58386,3604,5865,IT,MBC
871,243724,154.065,58388,3605,2707,EC,OC
872,263468,154.02,58393,3606,2611,BM,OC
873,384286,154,58402,3607,1422,EE,BC
874,285794,154,58407,3608,4965,BT,OC
875,335692,154,58410,3609,3826,EC,SC
876,294070,154,58428,3611,1519,EC,OC
877,240875,154,58439,3612,3410,EC,BC
878,285121,154,58440,3613,3849,IT,MBC
879,316003,154,58471,3614,2707,RM,OC
880,248799,154,58472,3615,1325,IT,OC
881,211608,154,58489,3616,2711,EI,BC
882,405948,154,58492,3618,1210,EC,BC
883,282516,154,58495,3619,2702,EI,BC
884,256273,154,58504,3622,5902,CS,OC
885,355084,154,58511,3623,2683,IT,OC
886,289015,154,58545,3624,1140,CB,OC
887,354897,154,58558,3625,2627,BT,OC
888,391926,154,58559,3626,3786,CS,OC
889,381347,154,58588,3628,2734,IT,OC
890,361968,154,58591,3629,2642,BM,OC
891,286472,154,58607,3631,3454,AG,OC
892,370872,154,58612,3633,5,CF,MBC
893,210113,154,58629,3636,1306,AD,OC
894,281042,154,58633,3637,1432,CB,BC
895,300798,154,58640,3638,2725,CS,BC
896,320696,154,58645,3639,1317,EC,SC
897,257196,154,58669,3640,3843,EC,MBC
898,331386,154,58677,3641,2643,CS,BC
899,329937,154,58707,3642,1238,CS,OC
900,360864,154,58713,3643,5,CS,BC
901,348392,154,58718,3644,3826,CS,SC
902,269920,154,58781,3645,2740,CS,BC
903,364103,154,58785,3646,1210,EC,BC
904,357235,154,58792,3647,1216,EC,BC
905,338702,154,58797,3648,1518,CS,OC
906,369786,154,58803,3649,1211,BM,MBC
907,321133,154,58840,3652,2627,CS,OC
908,264927,154,58850,3653,2725,IT,BC
909,263498,154,58872,3656,2618,BM,MBC
910,333776,154,58899,3657,1321,MN,SC
911,222828,154,58907,3660,2608,AD,MBC
912,359918,154,58914,3661,1317,EC,MBC
913,270168,154,58949,3662,4960,ME,OC
914,226883,154,58969,3664,2739,CB,MBC
915,370789,154,58981,3665,2327,EC,BC
916,212511,154,58997,3667,2608,EC,MBC
917,297122,154,59017,3669,4864,EC,OC
918,321803,154,59030,3671,2731,AD,MBC
919,289341,154,59041,3673,3826,ME,OC
920,323134,153.97,59072,3674,1207,BM,OC
921,260882,153.9,59080,3676,1225,CS,OC
922,263978,153.85,59085,3678,1504,SC,OC
923,255914,153.815,59086,3679,1238,AD,OC
924,235945,153.815,59087,3680,2702,CT,SCA
925,398582,153.76,59095,3682,2743,AG,SC
926,344395,153.705,59098,3683,3807,AD,MBC
927,334872,153.7,59099,3684,1421,CE,OC
928,358526,153.69,59102,3686,2618,EE,MBC
929,251596,153.66,59108,3688,1512,CS,BC
930,340168,153.585,59114,3689,1322,SC,OC
931,245894,153.5,59121,3690,4993,IT,OC
932,241811,153.5,59125,3691,5904,IT,OC
933,276806,153.5,59133,3692,2731,EC,OC
934,331101,153.5,59154,3693,2709,CE,OC
935,274904,153.5,59205,3696,1512,EC,OC
936,229753,153.5,59207,3697,1309,AD,BC
937,339951,153.5,59222,3699,4957,EC,OC
938,315853,153.5,59245,3700,2719,IT,BCM
939,270735,153.5,59254,3702,1216,AD,BC
940,368547,153.5,59267,3703,2712,CE,BC
941,327949,153.5,59276,3704,1409,CS,BC
942,243845,153.5,59286,3706,1509,IT,BC
943,252517,153.5,59291,3707,3795,CS,OC
944,377656,153.5,59299,3708,3804,CS,OC
945,318003,153.5,59314,3709,1419,CS,BCM
946,324294,153.5,59315,3710,2764,CH,OC
947,226433,153.5,59323,3711,2735,IT,MBC
948,350520,153.5,59334,3712,2707,EC,OC
949,226965,153.5,59335,3713,1324,CS,SC
950,304365,153.5,59344,3714,4023,EE,OC
951,213700,153.5,59349,3715,2651,CS,BC
952,273472,153.5,59352,3716,4960,EE,BC
953,365512,153.5,59371,3717,1014,CS,SC
954,345409,153.5,59376,3718,1238,CS,BC
955,348834,153.5,59391,3720,1317,EE,OC
956,227454,153.5,59392,3721,2755,AE,OC
957,334335,153.5,59415,3722,4970,CS,SC
958,376485,153.5,59423,3723,2744,IT,BC
959,281200,153.5,59445,3725,5910,EC,BC
960,291348,153.5,59457,3726,3810,BM,BC
961,354634,153.5,59470,3727,2723,BM,OC
962,233828,153.5,59495,3730,5017,EC,OC
963,206818,153.5,59497,3731,1210,AD,MBC
964,329855,153.5,59513,3733,1210,EC,BC
965,226941,153.5,59516,3734,3465,EE,OC
966,207703,153.5,59518,3735,1137,CS,BC
967,287255,153.5,59531,3737,2706,EE,OC
968,388364,153.5,59534,3738,3795,CS,OC
969,366903,153.5,59573,3744,2636,EE,OC
970,276025,153.5,59584,3745,1216,IT,BC
971,338838,153.5,59591,3746,2723,IT,OC
972,318278,153.5,59610,3748,2607,IT,BC
973,269458,153.5,59621,3749,2727,AL,OC
974,320090,153.5,59638,3750,2713,IT,BC
975,247365,153.5,59644,3751,5910,IT,BC
976,316123,153.5,59647,3752,1437,EC,OC
977,261205,153.5,59662,3754,4024,EC,OC
978,389099,153.5,59665,3755,1316,IT,OC
979,293131,153.5,59696,3757,2702,BM,MBC
980,322309,153.5,59702,3758,2729,CS,BC
981,344310,153.5,59734,3762,2712,CE,BC
982,263414,153.5,59756,3763,2716,CS,OC
983,345263,153.5,59765,3765,1504,EC,OC
984,410277,153.5,59775,3766,1449,CS,OC
985,329553,153.5,59782,3768,1504,EC,OC
986,302144,153.5,59793,3770,2633,EC,OC
987,246188,153.5,59795,3771,2618,AD,BC
988,252172,153.5,59798,3772,2601,CS,SC
989,367915,153.5,59799,3773,2710,AD,SC
990,340022,153.5,59811,3774,1149,EC,BC
991,261811,153.25,59843,3778,1226,IT,SC
992,349083,153.205,59852,3779,3852,EC,OC
993,357094,153.185,59856,3780,2636,CS,SCA
994,363896,153.13,59858,3781,2755,CS,SC
995,297827,153.065,59861,3783,2719,EC,SC
996,392873,153.04,59862,3784,2739,AD,SCA
997,349864,153,59882,3785,2702,AG,BC
998,257556,153,59887,3786,4993,CS,OC
999,280852,153,59898,3787,1324,IT,SC
1000,290990,153,59910,3788,2609,CS,MBC
1001,282568,153,59930,3790,2622,IT,OC
1002,248363,153,59935,3791,1419,CB,BC
1003,351960,153,59964,3792,1216,AL,OC
1004,200737,153,59969,3793,2633,CS,BC
1005,283685,153,59980,3794,5919,CS,OC
1006,404143,153,59985,3795,2764,CB,OC
1007,291979,153,60004,3797,2706,AD,BC
1008,361880,153,60027,3798,1118,CB,OC
1009,220516,153,60028,3799,1509,CS,BC
1010,387105,153,60029,3800,1422,CY,BCM
1011,269224,153,60107,3802,5986,IT,SC
1012,325297,153,60128,3803,1424,CS,OC
1013,302409,153,60145,3804,3011,PH,SC
1014,312022,153,60155,3806,1519,IT,OC
1015,294774,153,60158,3807,2763,CB,OC
1016,349983,153,60164,3808,2625,IT,OC
1017,272651,153,60173,3809,2622,CS,MBC
1018,353866,153,60205,3810,5,IT,BC
1019,410267,153,60253,3813,2708,CS,SC
1020,332932,153,60257,3814,2722,EE,BC
1021,322472,153,60270,3815,2624,PH,OC
1022,273183,153,60272,3816,2726,EC,OC
1023,268150,153,60291,3817,3465,EE,OC
1024,311366,153,60310,3818,3810,CS,OC
1025,291382,153,60316,3819,2719,BM,OC
1026,353897,153,60327,3820,1441,CS,MBC
1027,319623,153,60401,3823,1013,IT,SC
1028,334848,153,60418,3825,2715,AG,MBC
1029,334593,153,60485,3828,2347,EC,BC
1030,234647,153,60507,3829,2704,EC,BC
1031,213210,153,60510,3830,1210,AD,MBC
1032,320793,153,60530,3832,5902,CS,MBC
1033,355198,152.99,60565,3835,2621,EC,MBC
1034,403531,152.91,60571,3837,2609,PH,BC
1035,270191,152.885,60577,3838,3464,EC,BC
1036,270912,152.57,60607,3843,3011,PC,MBC
1037,312998,152.515,60617,3846,2659,EC,MBC
1038,322789,152.5,60626,3847,2722,IT,SCA
1039,332299,152.5,60635,3849,3920,CS,OC
1040,301421,152.5,60636,3850,1202,CS,MBC
1041,318103,152.5,60646,3852,1516,EC,BC
1042,370539,152.5,60676,3855,3760,AD,OC
1043,281916,152.5,60677,3856,2704,CS,MBC
1044,410887,152.5,60678,3857,2656,EC,OC
1045,254550,152.5,60714,3859,2764,CE,OC
1046,364986,152.5,60732,3861,2328,IT,BC
1047,268053,152.5,60757,3864,3843,EC,BC
1048,286372,152.5,60761,3865,4941,EC,OC
1049,335565,152.5,60763,3866,2719,IT,BC
1050,290197,152.5,60787,3868,1419,EC,BCM
1051,315202,152.5,60804,3869,2716,BM,OC
1052,338981,152.5,60823,3870,1324,CO,OC
1053,231284,152.5,60848,3872,1324,SC,BC
1054,300954,152.5,60893,3874,2752,CS,OC
1055,333670,152.5,60896,3875,1238,AD,BC
1056,296758,152.5,60904,3876,2740,EC,SC
1057,338953,152.5,60932,3877,2611,CS,OC
1058,406686,152.5,60943,3879,2723,CS,OC
1059,265288,152.5,60964,3880,1419,EE,BC
1060,286421,152.5,60970,3881,2621,EC,SC
1061,288604,152.5,60994,3882,1014,EC,BC
1062,357226,152.5,61013,3884,2764,CB,BC
1063,324277,152.5,61057,3886,1321,MN,BC
1064,280043,152.5,61077,3888,1324,EC,OC
1065,358438,152.5,61098,3889,2719,RM,OC
1066,344985,152.5,61117,3890,1419,CB,MBC
1067,245075,152.5,61123,3891,1316,CH,OC
1068,375631,152.5,61140,3893,2740,CS,BC
1069,234954,152.5,61156,3894,3830,IT,BC
1070,378749,152.5,61184,3896,5907,AE,OC
1071,300926,152.5,61192,3897,3829,AD,OC
1072,242878,152.5,61196,3898,3806,CS,BC
1073,218339,152.5,61197,3899,1408,CS,OC
1074,323478,152.5,61199,3900,1210,CB,OC
1075,275107,152.5,61201,3901,3019,EE,OC
1076,313845,152.5,61212,3902,1120,IT,BC
1077,321141,152.5,61230,3903,1419,EE,BC
1078,340207,152.5,61281,3904,4995,CS,BC
1079,255390,152.5,61292,3905,2613,CS,OC
1080,270151,152.5,61295,3906,2718,ME,MBC
1081,386512,152.48,61312,3907,2727,AD,OC
1082,342928,152.43,61317,3909,2601,CS,MBC
1083,272472,152.21,61338,3912,2750,CS,SC
1084,204165,152.17,61341,3913,5901,ME,OC
1085,408633,152.115,61348,3914,1313,EC,OC
1086,284018,152.1,61350,3914A,2729,AD,MBC
1087,376350,152.035,61358,3917,2314,CS,OC
1088,280897,152.02,61360,3918,2769,CS,BC
1089,289280,152,61367,3919,2639,IT,BC
1090,397815,152,61412,3921,2726,CS,BC
1091,300047,152,61432,3922,2622,IT,OC
1092,350099,152,61439,3923,3786,EC,OC
1093,254715,152,61456,3924,2718,MZ,BC
1094,354027,152,61480,3925,2642,AD,BC
1095,269172,152,61554,3929,2769,AD,BC
1096,373364,152,61566,3930,3821,CS,OC
1097,233211,152,61588,3932,2618,CE,OC
1098,334209,152,61615,3934,1412,CS,MBC
1099,248410,152,61638,3935,2710,EE,BC
1100,337144,152,61689,3936,2328,EC,MBC
1101,376473,152,61695,3937,5990,CS,OC
1102,333177,152,61696,3938,2627,BT,BC
1103,243946,152,61717,3940,1120,EC,BC
1104,267653,152,61761,3942,1419,EI,OC
1105,351043,152,61766,3943,1324,EC,MBC
1106,314824,152,61805,3947,1505,EC,OC
1107,381414,152,61878,3950,3830,CS,BC
1108,214217,152,61893,3951,2755,FD,SC
1109,298571,152,61904,3954,1409,EE,OC
1110,235452,152,61907,3955,2607,AD,MBC
1111,274494,152,61943,3957,3701,CS,OC
1112,337499,152,61974,3959,1424,AD,OC
1113,297006,152,61981,3960,2719,CJ,MBC
1114,294738,152,61991,3962,5901,ME,OC
1115,357375,152,62007,3963,5902,EC,OC
1116,350122,152,62011,3965,1216,EC,MBC
1117,339114,152,62021,3966,2609,AG,OC
1118,209264,152,62029,3967,1311,CS,OC
1119,319021,152,62034,3968,2739,EC,BC
1120,313741,152,62054,3972,2651,EE,OC
1121,321648,152,62069,3973,5910,IT,BC
1122,370132,152,62087,3977,1216,AD,MBC
1123,222420,152,62089,3978,2610,BM,MBC
1124,362017,151.99,62101,3981,2709,CE,MBC
1125,292602,151.99,62103,3982,1533,CS,SC
1126,355233,151.9,62112,3985,2360,CS,BC
1127,318859,151.85,62118,3986,3843,EE,OC
1128,375973,151.79,62123,3987,2769,BC,OC
1129,338303,151.78,62125,3988,2712,CE,SC
1130,312179,151.7,62137,3990,1150,AG,OC
1131,295191,151.5,62173,3993,1321,PA,BC
1132,369354,151.5,62189,3995,4960,ME,OC
1133,316243,151.5,62219,3996,1128,CS,SC
1134,287834,151.5,62239,3997,2329,AD,OC
1135,323189,151.5,62245,3998,2718,MZ,SCA
1136,369816,151.5,62282,4001,5,AM,SC
1137,280052,151.5,62285,4002,2618,AM,BC
1138,298586,151.5,62332,4004,2007,CN,SC
1139,327384,151.5,62341,4005,2640,CS,OC
1140,288586,151.5,62364,4009,1422,MD,OC
1141,264724,151.5,62385,4010,1409,CS,SC
1142,334559,151.5,62389,4011,2622,BM,OC
1143,290246,151.5,62395,4012,2716,IT,OC
1144,274912,151.5,62400,4013,4957,IT,BC
1145,270485,151.5,62422,4015,2704,AD,MBC
1146,227152,151.5,62453,4016,1210,EC,BC
1147,283439,151.5,62491,4020,4864,EC,BC
1148,303255,151.5,62501,4021,2712,TX,BC
1149,267015,151.5,62525,4023,2740,CS,MBC
1150,308395,151.5,62530,4024,1216,EC,BC
1151,233047,151.5,62532,4025,2622,CS,BC
1152,328498,151.5,62536,4026,2369,CE,OC
1153,310543,151.5,62550,4027,2606,CS,BC
1154,230230,151.5,62552,4028,4959,CS,OC
1155,365019,151.5,62581,4032,2627,CS,OC
1156,306328,151.5,62590,4035,1210,CB,BC
1157,241991,151.5,62635,4036,5865,CS,SCA
1158,336566,151.5,62636,4037,1140,AD,OC
1159,337779,151.5,62649,4038,3011,EE,OC
1160,372394,151.5,62673,4041,2342,EC,OC
1161,336574,151.5,62712,4042,4023,CS,MBC
1162,308856,151.5,62714,4043,1026,EE,BC
1163,410239,151.5,62721,4044,1411,BM,MBC
1164,368500,151.5,62724,4045,1120,AD,OC
1165,386134,151.5,62753,4047,3805,IT,OC
1166,264907,151.5,62764,4049,3810,AG,BC
1167,320084,151.5,62767,4050,2624,BT,OC
1168,307270,151.5,62771,4051,2719,EI,OC
1169,354714,151.5,62780,4052,2607,EC,OC
1170,296936,151.5,62805,4053,1407,MR,OC
1171,348226,151.5,62845,4055,1015,EC,MBC
1172,374854,151.475,62851,4057,2646,CS,OC
1173,379484,151.42,62858,4058,2601,EE,OC
1174,202119,151.385,62862,4060,5907,CB,OC
1175,298425,151.205,62876,4063,2751,CS,OC
1176,346152,151.19,62877,4064,2737,CS,OC
1177,257180,151.185,62881,4065,2329,EC,BCM
1178,308001,151,62897,4068,2752,CS,OC
1179,229095,151,62912,4071,1422,EI,OC
