S NO,GENERAL RANK,AGGREGATE MARK,COLLEGE CODE,BRANCH CODE,ALLOTTED COMMUNITY
2684,4147,188.5,5008,EE,OC
2685,4150,188.5,5008,CW,OC
2686,4151,188.5,4,AE,MBC
2687,4152,188.5,2377,EC,BC
2688,4153,188.5,5901,CS,OC
2689,4154,188.5,5008,ME,OC
2690,4156,188.5,1,EM,SC
2691,4158,188.5,2007,EE,OC
2692,4162,188.5,2006,BY,MBC
2693,4163,188.5,1,MI,OC
2694,4164,188.5,1311,AO,OC
2695,4165,188.5,2739,CS,OC
2696,4166,188.5,2006,MT,OC
2697,4167,188.5,4,AE,MBC
2698,4171,188.5,2,CL,BC
2699,4177,188.5,1,GI,BC
2700,4179,188.5,2007,ME,OC
2701,4183,188.5,1219,AD,OC
2702,4184,188.5,1315,IT,MBC
2703,4185,188.5,4,AE,MBC
2704,4187,188.5,2,PM,OC
2705,4188,188.5,1219,EC,OC
2706,4190,188.5,1219,AD,OC
2707,4191,188.5,2005,IT,BC
2708,4193,188.5,1219,EC,OC
2709,4194,188.5,2377,EC,BC
2710,4197,188.5,2007,EM,BC
2711,4198,188.5,1315,ME,MBC
2712,4199,188.5,2377,CE,OC
2713,4200,188.5,2006,BY,MBC
2714,4201,188.5,2005,EC,BC
2715,4202,188.5,5008,IM,OC
2716,4203,188.5,2006,ES,OC
2717,4205,188.5,2006,IM,MBC
2718,4207,188.5,2712,CS,OC
2719,4209,188.5,2006,ME,BCM
2720,4210,188.5,1315,EC,MBC
2721,4211,188.5,1,CM,SC
2722,4212,188.5,4,EC,SC
2723,4216,188.5,2712,CS,OC
2724,4217,188.5,1315,IT,MBC
2725,4219,188.5,1219,EC,OC
2726,4220,188.5,1304,CS,OC
2727,4221,188.5,1,IE,BC
2728,4222,188.5,2712,CS,OC
2729,4223,188.5,1315,EC,MBC
2730,4224,188.5,4,AS,OC
2731,4225,188.5,1112,EE,OC
2732,4226,188.5,2006,EM,MBC
2733,4227,188.5,1219,EC,OC
2734,4229,188.5,2712,AD,OC
2735,4236,188.5,2711,CS,OC
2736,4239,188.5,2005,EC,BC
2737,4242,188.5,5008,CW,OC
2738,4245,188.5,1399,BM,OC
2739,4247,188.5,2005,IT,BC
2740,4248,188.5,2006,RA,BC
2741,4249,188.5,1219,IT,OC
2742,4252,188.5,2006,ES,OC
2743,4253,188.5,5008,IM,OC
2744,4254,188.5,5008,EM,BC
2745,4255,188.5,2377,EC,BC
2746,4260,188.5,5008,MG,OC
2747,4261,188.5,3011,BT,OC
2748,4262,188.5,2712,CS,OC
2749,4263,188.5,1315,CE,OC
2750,4264,188.5,2005,IB,OC
2751,4265,188.5,1219,IT,OC
2752,4266,188.5,1,CE,MBC
2753,4267,188.5,5008,EM,BC
2754,4268,188.5,2005,IT,BC
2755,4271,188.5,2007,EM,BC
2756,4272,188.5,1,ME,SC
2757,4275,188.5,2377,ME,OC
2758,4276,188.5,5008,MF,OC
2759,4277,188.5,2005,ME,OC
2760,4280,188.5,2007,CS,MBC
2761,4281,188.5,1,MN,OC
2762,4283,188.5,2007,CS,MBC
2763,4285,188.5,1219,IT,OC
2764,4286,188.5,2,IB,MBC
2765,4287,188.5,1219,EC,OC
2766,4290,188.5,5008,CW,OC
2767,4291,188.5,2006,IM,MBC
2768,4295,188.5,2005,EC,BC
2769,4296,188.5,5008,EE,OC
2770,4299,188.5,5008,CW,OC
2771,4303,188.5,2007,CS,MBC
2772,4306,188.5,2007,EM,BC
2773,4307,188.5,1,CE,SC
2774,4308,188.5,1304,BM,OC
2775,4309,188.5,2006,RA,BC
2776,4310,188.5,5008,CW,OC
2777,4311,188.5,2006,BY,BC
2778,4312,188.5,2005,EC,BC
2779,4314,188.5,1315,EC,MBC
2780,4315,188.5,2007,EE,OC
2781,4316,188.5,1,MN,OC
2782,4317,188.5,1324,CO,OC
2783,4319,188.5,1419,CS,OC
2784,4321,188.5,2006,ES,OC
2785,4322,188.5,1317,IT,OC
2786,4323,188.5,2,CL,BC
2787,4326,188.5,5008,EE,BC
2788,4327,188.5,2005,ME,OC
2789,4329,188.5,4,EC,SC
2790,4330,188.5,1219,IT,OC
2791,4332,188.5,2005,IT,BC
2792,4333,188.5,2712,CS,BC
2793,4335,188.5,1219,IT,OC
2794,4338,188.5,2712,CS,BC
2795,4340,188.5,4,AU,BC
2796,4341,188.5,1,CE,MBC
2797,4342,188.5,1,CE,MBC
2798,4343,188.5,2006,RA,MBC
2799,4344,188.5,1,MA,OC
2800,4346,188.5,2007,CS,MBC
2801,4349,188.5,3011,BT,OC
2802,4350,188.3,2006,ES,OC
2803,4353,188.2,2006,EE,MBC
2804,4354,188.2,1,CE,MBC
2805,4355,188.2,2006,EE,MBC
2806,4356,188.2,2006,EM,MBC
2807,4357,188.2,2006,IM,MBC
2808,4358,188.2,2006,CM,SC
2809,4359,188.2,5008,ME,OC
2810,4360,188.2,1219,AD,BC
2811,4363,188.0,1,IE,MBC
2812,4364,188.0,2377,EE,OC
2813,4366,188.0,2615,CS,OC
2814,4368,188.0,5008,IM,OC
2815,4369,188.0,3011,CS,OC
2816,4370,188.0,2007,EM,BC
2817,4371,188.0,2369,CS,OC
2818,4372,188.0,2005,CS,MBC
2819,4373,188.0,4,AU,BC
2820,4376,188.0,4,AU,BC
2821,4377,188.0,2712,CS,BC
2822,4379,188.0,2712,CS,BC
2823,4383,188.0,1120,IT,OC
2824,4387,188.0,4,MF,MBC
2825,4388,188.0,1,MA,OC
2826,4389,188.0,2005,IT,BC
2827,4392,188.0,4974,EC,OC
2828,4393,188.0,1315,CH,BC
2829,4394,188.0,2006,EM,MBC
2830,4396,188.0,1315,IT,MBC
2831,4397,188.0,4,CM,SC
2832,4398,188.0,1315,EE,BCM
2833,4399,188.0,1,GI,BC
2834,4400,188.0,5008,IM,OC
2835,4402,188.0,2006,EM,MBC
2836,4403,188.0,1315,EC,MBC
2837,4404,188.0,1304,CS,OC
2838,4405,188.0,2006,BY,BC
2839,4406,188.0,2007,EE,OC
2840,4407,188.0,2005,EC,BC
2841,4408,188.0,1219,IT,OC
2842,4409,188.0,2007,EM,BC
2843,4411,188.0,4,AE,MBC
2844,4413,188.0,2007,EE,OC
2845,4414,188.0,2006,EC,SC
2846,4415,188.0,2007,EM,BC
2847,4416,188.0,3826,BM,OC
2848,4417,188.0,2,FS,OC
2849,4418,188.0,1,MI,OC
2850,4419,188.0,2007,EE,OC
2851,4420,188.0,2005,EC,BC
2852,4421,188.0,2006,ME,BCM
2853,4422,188.0,1211,CS,OC
2854,4424,188.0,2006,BS,MBC
2855,4427,188.0,2005,EC,BC
2856,4429,188.0,2006,IY,OC
2857,4435,188.0,2007,EE,OC
2858,4436,188.0,1,MN,OC
2859,4438,188.0,2006,EE,BCM
2860,4440,188.0,1,ME,SC
2861,4441,188.0,1450,CS,OC
2862,4442,188.0,2007,EM,BC
2863,4443,188.0,2006,ES,OC
2864,4445,188.0,2007,EM,BC
2865,4446,188.0,1219,IT,OC
2866,4447,188.0,2377,ME,OC
2867,4449,188.0,1315,EC,MBC
2868,4452,188.0,1113,CS,OC
2869,4453,188.0,2377,CS,MBC
2870,4455,188.0,1211,CS,OC
2871,4456,188.0,2712,CS,BC
2872,4458,188.0,1315,EC,MBC
2873,4459,188.0,2712,IT,OC
2874,4460,188.0,5008,EM,BC
2875,4461,188.0,1450,CS,OC
2876,4462,188.0,2007,EE,OC
2877,4465,188.0,5012,CC,BC
2878,4466,188.0,2712,CS,BC
2879,4467,188.0,5008,EM,BC
2880,4469,188.0,2,CL,BC
2881,4470,188.0,1219,IT,OC
2882,4471,188.0,5008,IM,OC
2883,4472,188.0,5008,CW,BC
2884,4473,188.0,2006,BY,BC
2885,4475,188.0,2006,ES,OC
2886,4476,188.0,2,CL,BC
2887,4479,188.0,2712,CS,BC
2888,4480,188.0,2377,EE,OC
2889,4483,188.0,2,TX,OC
2890,4485,188.0,4,AS,OC
2891,4486,188.0,1419,EE,OC
2892,4488,188.0,1516,CS,OC
2893,4489,188.0,1317,CS,OC
2894,4490,188.0,5008,EM,BC
2895,4491,188.0,1315,IT,MBC
2896,4492,188.0,2006,BY,MBC
2897,4495,188.0,2006,IY,OC
2898,4497,188.0,2005,IT,BC
2899,4499,188.0,5008,IM,OC
2900,4500,188.0,1,ME,SC
2901,4502,188.0,2,CL,BC
2902,4503,188.0,2615,CS,OC
2903,4506,188.0,2712,BT,OC
2904,4507,188.0,1315,CH,BC
2905,4508,188.0,2718,CS,OC
2906,4512,188.0,2005,EE,OC
2907,4513,188.0,1419,CS,OC
2908,4514,188.0,2006,PR,OC
2909,4515,188.0,2007,ME,OC
2910,4520,188.0,2006,BY,BC
2911,4521,188.0,1419,CS,OC
2912,4523,188.0,1219,IT,BC
2913,4526,188.0,1219,EC,OC
2914,4527,188.0,1219,AD,BC
2915,4529,188.0,5008,IM,OC
2916,4530,188.0,2712,EC,OC
2917,4532,188.0,2005,EC,MBC
2918,4534,188.0,1,MN,OC
2919,4536,188.0,4,EI,MBC
2920,4537,188.0,1321,PA,OC
2921,4538,188.0,2,FS,OC
2922,4539,188.0,1211,CS,OC
2923,4540,188.0,1315,CE,OC
2924,4541,188.0,2007,EY,OC
2925,4542,188.0,2007,EE,OC
2926,4547,188.0,4,MF,MBC
2927,4549,188.0,2,CL,BC
2928,4550,188.0,2007,ME,OC
2929,4551,188.0,4,AU,BC
2930,4554,188.0,5008,EE,BC
2931,4556,188.0,1,MA,OC
2932,4557,188.0,1315,EC,MBC
2933,4558,188.0,2007,EE,BC
2934,4559,188.0,2006,IM,MBC
2935,4563,188.0,2005,EC,BC
2936,4566,188.0,2712,IT,OC
2937,4567,188.0,2005,EE,OC
2938,4569,188.0,2006,IY,OC
2939,4570,188.0,1219,EC,OC
2940,4571,188.0,2,FS,OC
2941,4572,188.0,1315,BM,MBC
2942,4575,188.0,2006,BY,MBC
2943,4576,188.0,1,CE,MBC
2944,4577,188.0,5008,IM,BC
2945,4578,188.0,1113,CS,OC
2946,4580,188.0,4,CS,SCA
2947,4581,188.0,1317,CS,OC
2948,4582,188.0,5008,IM,BC
2949,4584,188.0,1317,BT,OC
2950,4585,188.0,2007,CS,MBC
2951,4588,188.0,1219,EE,OC
2952,4590,188.0,1317,CS,OC
2953,4591,188.0,1219,BT,OC
2954,4594,188.0,2711,CS,OC
2955,4595,188.0,2006,CN,OC
2956,4596,188.0,2006,BY,BC
2957,4598,188.0,2005,EC,BC
2958,4599,188.0,2006,IM,MBC
2959,4600,188.0,2712,CS,BC
2960,4601,188.0,2005,EC,BC
2961,4602,188.0,1,IE,BC
2962,4603,188.0,4,AU,BC
2963,4607,188.0,5012,CC,BC
2964,4609,188.0,5008,EM,BC
2965,4610,188.0,1219,EE,OC
2966,4612,188.0,2712,CS,BC
2967,4613,188.0,1219,AD,MBC
2968,4614,188.0,1399,BM,OC
2969,4615,188.0,2006,BS,MBC
2970,4616,188.0,2006,BY,BC
2971,4618,188.0,2006,IM,MBC
2972,4620,188.0,2,CL,BC
2973,4621,188.0,2,CL,BC
2974,4624,188.0,1211,CS,OC
2975,4628,188.0,1219,EC,BC
2976,4629,188.0,4,EI,SC
2977,4630,188.0,5901,EC,OC
2978,4632,188.0,2006,EM,MBC
2979,4633,188.0,1219,CS,MBC
2980,4634,188.0,1,GI,BC
2981,4635,188.0,1216,CS,OC
2982,4637,188.0,1315,EE,MBC
2983,4638,188.0,5008,EM,BC
2984,4640,188.0,1419,CS,OC
2985,4641,188.0,4,MF,MBC
2986,4642,188.0,1,MA,OC
2987,4643,188.0,2006,FY,OC
2988,4647,188.0,5008,EM,BC
2989,4648,188.0,1219,CS,BCM
2990,4649,188.0,1219,EC,BC
2991,4656,188.0,1219,EC,BC
2992,4657,188.0,1113,CS,OC
2993,4658,188.0,2007,EE,BC
2994,4659,188.0,1,ME,SC
2995,4661,188.0,2007,EE,BC
2996,4662,188.0,2006,IM,MBC
2997,4663,188.0,2007,EC,BCM
2998,4664,188.0,2006,EC,SC
2999,4666,188.0,2005,EE,OC
3000,4667,188.0,2006,IM,MBC
3001,4670,188.0,1211,BM,OC
3002,4671,188.0,1,MA,BC
3003,4674,188.0,2,CL,BC
3004,4675,188.0,4,PR,OC
3005,4676,188.0,2,CL,BC
3006,4677,188.0,2005,EC,BC
3007,4679,188.0,2025,CS,OC
3008,4681,188.0,1,EM,SC
3009,4683,188.0,2377,EE,OC
3010,4684,188.0,2006,IM,MBC
3011,4685,188.0,1,MA,BC
3012,4687,188.0,5008,EE,BC
3013,4688,188.0,5008,EM,BC
3014,4689,187.8,2006,IM,MBC
3015,4690,187.8,1,IM,SC
3016,4691,187.8,4974,EC,OC
3017,4692,187.8,1219,EC,BC
3018,4693,187.8,2006,EE,MBC
3019,4694,187.8,2007,CS,MBC
3020,4695,187.8,4974,CS,OC
3021,4697,187.7,2005,IT,BC
3022,4698,187.5,2712,CS,BC
3023,4700,187.5,1,ME,SC
3024,4701,187.5,2006,ES,OC
3025,4702,187.5,2739,CS,OC
3026,4703,187.5,4,EI,MBC
3027,4706,187.5,5008,EM,BC
3028,4707,187.5,1,CE,MBC
3029,4708,187.5,2377,EC,MBC
3030,4709,187.5,5008,EM,BC
3031,4710,187.5,5008,IM,BC
3032,4711,187.5,1219,IT,BC
3033,4712,187.5,5008,IM,BC
3034,4713,187.5,4,AU,MBC
3035,4715,187.5,1219,EC,BC
3036,4716,187.5,2007,EE,BC
3037,4717,187.5,2608,EE,OC
3038,4719,187.5,2007,EE,BC
3039,4720,187.5,2005,IT,BC
3040,4721,187.5,2007,ME,OC
3041,4723,187.5,2005,EI,OC
3042,4724,187.5,2712,IT,OC
3043,4725,187.5,1112,IT,OC
3044,4726,187.5,2712,EC,OC
3045,4727,187.5,1211,BT,OC
3046,4728,187.5,1419,CS,OC
3047,4729,187.5,2005,CS,SC
3048,4730,187.5,2005,CE,OC
3049,4731,187.5,2712,IT,OC
3050,4733,187.5,2005,CS,MBC
3051,4734,187.5,1317,CS,OC
3052,4735,187.5,2007,CS,MBC
3053,4738,187.5,1,CE,MBC
3054,4740,187.5,1419,CS,OC
3055,4741,187.5,2007,EE,BC
3056,4742,187.5,2005,IT,BC
3057,4743,187.5,2006,ME,MBC
3058,4748,187.5,1219,BT,OC
3059,4751,187.5,5008,CW,BC
3060,4752,187.5,2005,IT,BC
3061,4753,187.5,4,PR,OC
3062,4754,187.5,4,EI,MBC
3063,4756,187.5,1128,CS,OC
3064,4757,187.5,2006,ME,MBC
3065,4758,187.5,2718,CJ,OC
3066,4762,187.5,2005,IT,BC
3067,4763,187.5,1,IE,BC
3068,4765,187.5,5008,CW,BC
3069,4766,187.5,1,ME,SC
3070,4769,187.5,1,MN,OC
3071,4771,187.5,2712,EC,OC
3072,4772,187.5,1,CE,MBC
3073,4774,187.5,2712,EC,OC
3074,4775,187.5,1,ME,SC
3075,4776,187.5,2712,EC,OC
3076,4777,187.5,1219,EC,BC
3077,4778,187.5,1,IM,SC
3078,4779,187.5,2005,IT,BC
3079,4782,187.5,2712,EC,OC
3080,4784,187.5,2006,BY,BCM
3081,4785,187.5,2006,EE,MBC
3082,4786,187.5,2615,EE,OC
3083,4787,187.5,5008,EE,BC
3084,4789,187.5,2006,EE,MBC
3085,4790,187.5,2718,CS,OC
3086,4791,187.5,2006,BY,BC
3087,4794,187.5,1219,AD,BC
3088,4796,187.5,2006,BY,BC
3089,4798,187.5,1419,CS,OC
3090,4800,187.5,2006,EE,MBC
3091,4801,187.5,2007,CS,MBC
3092,4805,187.5,2712,CS,BC
3093,4807,187.5,1120,AD,OC
3094,4809,187.5,1,BY,SC
3095,4811,187.5,5008,CS,MBC
3096,4812,187.5,1202,CS,OC
3097,4813,187.5,2005,IT,BC
3098,4815,187.5,2712,CS,BC
3099,4816,187.5,4,PR,OC
3100,4817,187.5,2007,CS,MBC
3101,4818,187.5,4,EI,MBC
3102,4819,187.5,5008,ME,OC
3103,4821,187.5,1,IE,BC
3104,4824,187.5,2007,EE,BC
3105,4825,187.5,1,CE,MBC
3106,4826,187.5,5008,EY,OC
3107,4828,187.5,2,PM,OC
3108,4832,187.5,2006,CE,BCM
3109,4833,187.5,1399,CS,OC
3110,4834,187.5,2712,CS,BC
3111,4835,187.5,2712,BT,OC
3112,4837,187.5,2005,EE,OC
3113,4841,187.5,5008,IM,BC
3114,4842,187.5,5008,IM,BC
3115,4843,187.5,2007,EE,BC
3116,4846,187.5,4,EI,MBC
3117,4847,187.5,2006,ES,OC
3118,4848,187.5,5008,IM,BC
3119,4849,187.5,2007,CH,OC
3120,4851,187.5,2,PM,OC
3121,4852,187.5,2712,EC,OC
3122,4853,187.5,1,MI,OC
3123,4854,187.5,4,CM,SC
3124,4857,187.5,1311,AE,OC
3125,4859,187.5,5008,CW,BC
3126,4860,187.5,4,RP,OC
3127,4866,187.5,2377,ME,OC
3128,4867,187.5,5008,IM,BC
3129,4868,187.5,2712,AD,OC
3130,4869,187.5,4,AS,OC
3131,4871,187.5,4,AS,OC
3132,4872,187.5,2615,CS,OC
3133,4873,187.5,1219,BT,OC
3134,4874,187.5,2712,EC,OC
3135,4877,187.5,2377,CS,MBC
3136,4880,187.5,2005,IT,BC
3137,4882,187.5,4,PR,OC
3138,4883,187.5,2712,EC,OC
3139,4886,187.5,2006,IY,OC
3140,4887,187.5,4023,EC,OC
3141,4890,187.3,1,IM,SC
3142,4891,187.3,1317,CS,OC
3143,4892,187.2,1,MA,BC
3144,4894,187.2,2,IB,MBC
3145,4895,187.2,2712,AE,OC
3146,4897,187.2,2,CH,MBC
3147,4898,187.2,2,PM,OC
3148,4899,187.2,1,MA,BC
3149,4900,187.2,2712,BT,OC
3150,4901,187.2,2005,CS,MBC
3151,4903,187.0,2007,ME,OC
3152,4904,187.0,2007,EY,OC
3153,4905,187.0,4,EI,MBC
3154,4906,187.0,2377,EE,OC
3155,4907,187.0,4,EI,MBC
3156,4908,187.0,1317,CS,OC
3157,4909,187.0,1315,CE,OC
3158,4911,187.0,1399,CS,OC
3159,4914,187.0,5008,EE,BC
3160,4915,187.0,2712,EC,OC
3161,4916,187.0,5008,IM,BC
3162,4918,187.0,2,IB,MBC
3163,4919,187.0,4962,CS,OC
3164,4920,187.0,2007,CM,MBC
3165,4921,187.0,4974,CS,OC
3166,4922,187.0,2712,CS,BC
3167,4923,187.0,2007,ME,OC
3168,4925,187.0,5008,EE,BC
3169,4927,187.0,1219,IT,BC
3170,4929,187.0,5008,ME,OC
3171,4931,187.0,2377,CS,MBC
3172,4932,187.0,2622,IT,OC
3173,4933,187.0,4,CM,SC
3174,4935,187.0,4,PR,OC
3175,4936,187.0,2025,CS,OC
3176,4937,187.0,1,MI,OC
3177,4938,187.0,4,AU,BC
3178,4939,187.0,1,MI,OC
3179,4940,187.0,2007,EE,BC
3180,4941,187.0,2752,EC,OC
3181,4943,187.0,2615,CS,OC
3182,4944,187.0,1219,EE,OC
3183,4946,187.0,2712,AD,OC
3184,4947,187.0,2712,CS,BC
3185,4949,187.0,1317,CS,OC
3186,4950,187.0,2377,ME,OC
3187,4954,187.0,1315,CE,OC
3188,4955,187.0,1399,CS,OC
3189,4956,187.0,1317,CS,OC
3190,4959,187.0,2006,ME,MBC
3191,4960,187.0,4960,CS,OC
3192,4961,187.0,1317,CS,OC
3193,4962,187.0,2712,CS,BC
3194,4964,187.0,5008,MG,OC
3195,4966,187.0,1219,EC,BC
3196,4972,187.0,2712,CS,BC
3197,4973,187.0,2718,CS,OC
3198,4974,187.0,1315,CE,OC
3199,4976,187.0,2712,EC,OC
3200,4978,187.0,2712,CS,BC
3201,4980,187.0,2005,CS,MBC
3202,4982,187.0,2007,CM,MBC
3203,4983,187.0,1,MI,OC
3204,4984,187.0,1,CE,SC
3205,4989,187.0,2007,EE,BC
3206,4990,187.0,1304,CS,OC
3207,4991,187.0,2712,CS,BC
3208,4993,187.0,4,AU,BCM
3209,4995,187.0,2007,EY,OC
3210,4996,187.0,1,EM,SC
3211,4997,187.0,1419,CS,OC
3212,5003,187.0,1,EM,SC
3213,5005,187.0,2007,CM,MBC
3214,5007,187.0,2005,CS,MBC
3215,5011,187.0,2006,ME,MBC
3216,5012,187.0,1317,CS,OC
3217,5014,187.0,5008,CW,BC
3218,5015,187.0,2007,EC,MBC
3219,5016,187.0,1399,CS,OC
3220,5017,187.0,1211,EC,OC
3221,5018,187.0,2,CH,MBC
3222,5020,187.0,1,IE,BC
3223,5021,187.0,1450,CS,OC
3224,5022,187.0,1219,IT,BC
3225,5026,187.0,2712,EC,OC
3226,5031,187.0,1219,CS,MBC
3227,5037,187.0,4,AU,BC
3228,5042,187.0,1,GI,MBC
3229,5043,187.0,1304,RM,OC
3230,5044,187.0,2712,EC,OC
3231,5045,187.0,1450,CS,OC
3232,5046,187.0,2615,CS,OC
3233,5048,187.0,1219,IT,BC
3234,5049,187.0,1399,CS,OC
3235,5052,187.0,2,FS,OC
3236,5053,187.0,1315,CH,SC
3237,5054,187.0,1113,CS,OC
3238,5057,187.0,2006,BS,BCM
3239,5058,187.0,4,PR,OC
3240,5059,187.0,4,AU,MBC
3241,5060,187.0,2005,CE,OC
3242,5061,187.0,5901,CS,OC
3243,5062,187.0,1219,EC,BC
3244,5063,187.0,4,MF,MBC
3245,5064,187.0,2005,EE,OC
3246,5065,187.0,5008,IM,BC
3247,5066,187.0,1219,EC,BC
3248,5067,187.0,2712,AD,OC
3249,5068,187.0,1219,IT,BC
3250,5070,187.0,1315,CS,SC
3251,5073,187.0,5008,MG,OC
3252,5074,187.0,5008,CW,BC
3253,5075,187.0,1118,AD,OC
3254,5076,187.0,1219,IT,BC
3255,5078,187.0,2006,BY,SC
3256,5079,187.0,2,CL,BC
3257,5081,187.0,2006,ME,MBC
3258,5082,187.0,2006,IY,OC
3259,5084,187.0,1,MN,OC
3260,5085,187.0,2006,CE,BC
3261,5085,187.0,2006,CE,MBC
3262,5086,187.0,5008,IM,BC
3263,5091,187.0,1315,CH,BC
3264,5092,187.0,2,FS,OC
3265,5093,187.0,5008,ME,OC
3266,5094,187.0,1,MN,OC
3267,5097,187.0,4,AS,OC
3268,5098,187.0,5008,EY,OC
3269,5099,187.0,2,FS,BC
3270,5100,187.0,1450,CS,OC
3271,5103,187.0,2377,CS,MBC
3272,5104,187.0,1113,CS,OC
3273,5108,187.0,1,MN,OC
3274,5109,187.0,1211,CS,OC
3275,5111,187.0,1516,CS,OC
3276,5112,187.0,1,MI,OC
3277,5116,187.0,5008,IM,BC
3278,5121,187.0,2377,EE,OC
3279,5122,187.0,1,CM,SCA
3280,5123,187.0,2712,EC,OC
3281,5129,187.0,2377,EE,OC
3282,5130,187.0,1219,EC,BC
3283,5132,187.0,2007,CM,MBC
3284,5135,187.0,1211,CS,OC
3285,5140,187.0,4,PR,OC
3286,5141,187.0,1450,CS,OC
3287,5143,187.0,2,CH,MBC
3288,5148,187.0,4,MF,MBC
3289,5151,187.0,5008,IM,BC
3290,5153,187.0,1219,EC,BC
3291,5154,187.0,1,EM,SC
3292,5158,187.0,4,EI,MBC
3293,5159,187.0,4,PR,OC
3294,5160,187.0,2712,IT,OC
3295,5161,187.0,1450,EC,OC
3296,5162,187.0,2,IB,BCM
3297,5163,187.0,1,MN,BC
3298,5165,187.0,2006,AS,OC
3299,5166,187.0,2005,EE,OC
3300,5167,187.0,5008,ME,OC
3301,5168,187.0,2718,CS,OC
3302,5169,187.0,4,CM,SC
3303,5170,187.0,4,MF,MBC
3304,5171,187.0,1315,IT,BCM
3305,5172,187.0,2615,CS,OC
3306,5173,187.0,2005,IB,OC
3307,5174,187.0,5008,EE,BC
3308,5175,187.0,1219,EC,BC
3309,5177,187.0,2,CL,BC
3310,5179,187.0,2005,EE,OC
3311,5180,187.0,2712,EC,OC
3312,5181,186.8,4,EM,SC
3313,5182,186.8,2,CH,BCM
3314,5183,186.8,3803,EE,OC
3315,5186,186.8,2615,CS,OC
3316,5188,186.5,5008,IM,BC
3317,5189,186.5,2007,CE,OC
3318,5191,186.5,2006,EE,MBC
3319,5192,186.5,4,AU,BC
3320,5193,186.5,5008,EC,BCM
3321,5194,186.5,2005,CS,MBC
3322,5196,186.5,2006,MT,OC
3323,5199,186.5,1,CE,MBC
3324,5200,186.5,2007,EE,BC
3325,5202,186.5,2006,IY,OC
3326,5203,186.5,4,PR,OC
3327,5209,186.5,1,MN,BC
3328,5210,186.5,1321,PA,OC
3329,5211,186.5,2006,IY,OC
3330,5215,186.5,2006,EE,MBC
3331,5217,186.5,1309,CS,OC
3332,5218,186.5,1118,RM,OC
3333,5219,186.5,5008,CW,BC
3334,5220,186.5,2007,EE,BC
3335,5221,186.5,1219,AD,BC
3336,5222,186.5,5008,IM,BC
3337,5223,186.5,2006,MS,OC
3338,5225,186.5,2712,IT,OC
3339,5228,186.5,2006,EE,MBC
3340,5231,186.5,2006,CM,SC
3341,5233,186.5,2718,CS,OC
3342,5234,186.5,1219,EC,BC
3343,5235,186.5,5008,IM,BC
3344,5238,186.5,4678,CS,OC
3345,5239,186.5,1219,CS,BCM
3346,5241,186.5,5012,CC,MBC
3347,5242,186.5,5008,EE,BC
3348,5243,186.5,1013,XM,OC
3349,5244,186.5,2615,EC,OC
3350,5245,186.5,2005,ME,OC
3351,5246,186.5,2007,EE,BC
3352,5247,186.5,5008,EY,OC
3353,5248,186.5,2006,IY,OC
3354,5251,186.5,1315,CH,BC
3355,5252,186.5,1317,CS,OC
3356,5253,186.5,2006,MS,OC
3357,5254,186.5,1219,CS,MBC
3358,5255,186.5,2718,CS,OC
3359,5256,186.5,5008,IM,BC
3360,5257,186.5,2712,EC,OC
3361,5258,186.5,1,IM,SC
3362,5259,186.5,1399,CS,OC
3363,5260,186.5,1219,BT,OC
3364,5261,186.5,1315,EE,MBC
3365,5262,186.5,5008,CW,BC
3366,5263,186.5,5008,CW,BC
3367,5266,186.5,2377,EE,OC
3368,5268,186.5,2006,ME,MBC
3369,5269,186.5,1219,ME,OC
3370,5270,186.5,4,AU,BC
3371,5271,186.5,2006,RA,MBC
3372,5272,186.5,2,TX,OC
3373,5275,186.5,1317,CS,OC
3374,5276,186.5,2006,MS,OC
3375,5278,186.5,2007,EE,BC
3376,5279,186.5,2712,IT,OC
3377,5280,186.5,1211,CS,OC
3378,5281,186.5,2,CL,BC
3379,5283,186.5,4,EM,SC
3380,5284,186.5,2712,IT,OC
3381,5285,186.5,2615,CS,OC
3382,5289,186.5,2723,CS,OC
3383,5291,186.5,4,PR,OC
3384,5294,186.5,2712,EC,OC
3385,5295,186.5,2007,EE,BC
3386,5296,186.5,5008,IM,BC
3387,5297,186.5,2007,EY,OC
3388,5299,186.5,2712,EC,OC
3389,5300,186.5,2005,IB,OC
3390,5301,186.5,5008,IM,BC
3391,5302,186.5,2712,EC,OC
3392,5303,186.5,2006,ME,MBC
3393,5304,186.5,2006,ME,MBC
3394,5305,186.5,2,CH,MBC
3395,5306,186.5,2377,EC,MBC
3396,5307,186.5,1210,CS,OC
3397,5308,186.5,5008,EY,OC
3398,5309,186.5,5008,CW,BC
3399,5310,186.5,2377,EE,OC
3400,5312,186.5,1304,CS,OC
3401,5313,186.5,4,PR,OC
3402,5314,186.5,5008,EE,BC
3403,5315,186.5,5008,IM,BC
3404,5317,186.5,5008,CS,MBC
3405,5318,186.5,2377,EE,BC
3406,5322,186.5,1211,CS,OC
3407,5323,186.5,1304,CS,OC
3408,5324,186.5,2006,CN,OC
3409,5326,186.5,2006,MS,OC
3410,5329,186.5,4,AU,BC
3411,5330,186.5,2007,EC,MBC
3412,5331,186.5,1211,CS,OC
3413,5335,186.5,5008,CS,BCM
3414,5338,186.5,1317,CS,OC
3415,5340,186.5,1211,BT,OC
3416,5342,186.5,2377,ME,OC
3417,5343,186.5,1219,IT,BC
