S NO,APPLN NO,AGGREGATE MARK,GENERAL RANK,GOVT RANK,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
2612,376211,101,135353,15188,4686,CS,BC
2613,319206,101,135362,15189,1402,CS,BC
2614,279969,101,135373,15190,4978,CS,MBC
2615,323479,101,135427,15200,2602,IE,OC
2616,273099,101,135430,15202,2731,PD,SC
2617,240631,101,135445,15209,2338,AD,MBC
2618,337636,101,135450,15211,2632,ME,BC
2619,323523,101,135462,15212,2623,EE,BC
2620,365935,101,135475,15217,2758,CS,SC
2621,291762,101,135478,15218,2354,EE,OC
2622,351031,101,135480,15219,4965,CE,OC
2623,246726,101,135502,15228,3844,BM,BC
2624,302750,101,135510,15230,2751,ME,MBC
2625,295296,101,135526,15233,1413,EC,SC
2626,281648,101,135529,15234,4959,EE,SC
2627,267546,101,135552,15238,1452,AD,SC
2628,313972,101,135555,15239,1238,BM,MBC
2629,260171,101,135567,15243,2611,SF,BC
2630,321151,101,135573,15245,2610,MZ,MBC
2631,326365,101,135590,15249,4969,EC,BC
2632,249478,101,135592,15250,2613,CS,SC
2633,406769,101,135618,15257,2648,ME,BC
2634,366406,101,135637,15264,1424,RM,SCA
2635,377769,101,135658,15268,2650,EC,SC
2636,321444,101,135703,15287,1408,ME,OC
2637,230426,101,135712,15289,1422,ME,SCA
2638,298199,101,135713,15290,2623,ME,BC
2639,341121,100.5,135728,15294,1207,ME,OC
2640,320190,100.5,135737,15296,1501,EE,OC
2641,343051,100.5,135742,15299,3011,CE,SC
2642,315161,100.5,135748,15301,2617,ME,MBC
2643,376957,100.5,135779,15310,1212,BM,MBC
2644,292216,100.5,135836,15325,1110,EE,BC
2645,394864,100.5,135839,15328,1123,AM,BC
2646,252042,100.5,135855,15331,3845,EC,BC
2647,406415,100.5,135892,15341,5930,ME,SC
2648,298010,100.5,135959,15358,3460,ME,MBC
2649,326284,100.5,135999,15365,5910,ME,SCA
2650,241756,100.5,136003,15368,1526,CS,OC
2651,308438,100.5,136007,15369,2610,BT,BC
2652,373347,100.5,136016,15370,4978,AE,SC
2653,313902,100.5,136024,15373,2715,CE,BC
2654,215305,100.5,136042,15379,1529,CS,OC
2655,297683,100.5,136050,15383,2769,CE,OC
2656,253638,100.5,136062,15385,1408,ME,MBC
2657,409960,100.5,136074,15388,4983,EC,OC
2658,388425,100.5,136076,15389,2624,ME,MBC
2659,241705,100.5,136084,15394,4941,ME,MBC
2660,377260,100.5,136089,15395,1303,AD,MBC
2661,332066,100.5,136206,15426,1230,EC,MBC
2662,369589,100.5,136230,15433,3857,EE,MBC
2663,324033,100.5,136245,15438,4953,IT,OC
2664,358046,100.5,136273,15446,1213,BM,OC
2665,245730,100,136387,15476,2716,MZ,BC
2666,365131,100,136451,15487,1430,EC,BC
2667,242027,100,136464,15489,4995,AD,BC
2668,241873,100,136468,15491,1232,IT,MBC
2669,352260,100,136475,15493,1118,EC,SCA
2670,365849,100,136490,15496,2617,CE,BC
2671,345413,100,136517,15503,3805,AE,BC
2672,327862,100,136527,15505,2607,EC,SC
2673,288226,100,136554,15513,2751,EC,SC
2674,328387,100,136555,15514,1313,EC,BC
2675,323259,100,136567,15517,2621,AE,BC
2676,243001,100,136579,15522,2610,EE,SC
2677,409286,100,136581,15523,4967,CE,MBC
2678,323852,100,136608,15530,3018,CE,OC
2679,388280,100,136614,15532,5930,EE,BC
2680,225386,100,136626,15536,1238,BM,BC
2681,310588,100,136631,15538,2673,EE,BC
2682,319211,100,136641,15540,2608,ME,SC
2683,323293,100,136655,15543,2613,SF,SC
2684,368409,100,136662,15546,2648,EE,BC
2685,344515,100,136681,15550,2651,CE,MBC
2686,333689,100,136700,15553,1209,CS,OC
2687,398846,100,136713,15556,2617,MD,SC
2688,212504,100,136718,15557,2601,ME,MBC
2689,389887,100,136730,15562,4672,EE,SCA
2690,406732,100,136804,15586,2623,ME,MBC
2691,368145,100,136806,15587,5904,CS,SC
2692,252521,100,136823,15591,2712,TX,SC
2693,386708,100,136840,15594,4989,EC,BC
2694,246566,100,136843,15595,1222,EC,MBC
2695,298256,100,136849,15597,1307,CS,BCM
2696,290174,99.5,136897,15615,4978,AE,BC
2697,400624,99.5,136901,15616,3806,ME,SC
2698,340338,99.5,136908,15620,2356,EC,OC
2699,411477,99.5,136917,15624,1529,ME,OC
2700,234836,99.5,136928,15628,1216,ME,SC
2701,277757,99.5,137004,15641,1408,ME,BC
2702,299555,99.5,137047,15651,2747,ME,BC
2703,369182,99.5,137064,15653,4955,EE,OC
2704,323068,99.5,137129,15673,2609,AO,MBC
2705,351779,99.5,137145,15676,1421,CE,SC
2706,375700,99.5,137149,15679,1518,AU,OC
2707,361933,99.5,137155,15680,5986,CE,MBC
2708,304912,99.5,137175,15683,4972,EC,OC
2709,357825,99.5,137193,15689,2341,ME,OC
2710,211528,99.5,137203,15691,1237,AD,BC
2711,278070,99.5,137252,15706,4978,AG,MBC
2712,376028,99.5,137282,15713,1120,CE,SC
2713,287877,99.5,137289,15715,4982,EC,BC
2714,315970,99.5,137301,15718,2707,XM,SCA
2715,322238,99.5,137316,15720,1424,EE,MBC
2716,366628,99.5,137326,15723,1311,AE,BC
2717,349173,99.5,137329,15724,3403,CS,SC
2718,341789,99.5,137363,15734,4965,AD,MBC
2719,311652,99.5,137392,15743,3822,EC,MBC
2720,289389,99.5,137408,15745,1434,CS,BC
2721,280182,99.5,137412,15748,4949,EE,MBC
2722,400325,99,137420,15751,1116,ME,OC
2723,339747,99,137421,15752,4675,ME,OC
2724,281974,99,137423,15754,3844,SC,BCM
2725,348890,99,137427,15755,3019,XM,OC
2726,410502,99,137428,15756,2716,ME,BC
2727,335146,99,137430,15758,2608,ME,BC
2728,380279,99,137442,15762,2608,ME,BC
2729,245299,99,137454,15764,4941,ME,BC
2730,250543,99,137458,15765,1509,ME,OC
2731,340763,99,137462,15767,1405,EC,SC
2732,324585,99,137492,15771,4980,EE,SC
2733,381215,99,137567,15786,1434,ME,OC
2734,279584,99,137619,15795,3849,EC,OC
2735,400651,99,137683,15803,4864,ME,BC
2736,258980,99,137684,15804,1449,CS,SC
2737,271143,99,137695,15807,1212,PE,MBC
2738,319665,99,137739,15826,1209,ME,OC
2739,301590,99,137750,15831,4669,CS,SC
2740,262115,99,137756,15833,3804,BM,MBC
2741,308984,99,137760,15836,2332,CS,OC
2742,354453,99,137768,15839,4975,CS,MBC
2743,324228,99,137798,15845,3806,CE,SC
2744,314357,99,137800,15846,1210,ME,SC
2745,379624,99,137810,15850,5915,ME,BC
2746,264257,99,137838,15856,2602,CS,MBC
2747,351488,99,137850,15862,2602,IT,MBC
2748,347366,99,137857,15863,2707,CS,BCM
2749,316692,99,137893,15875,4989,AU,OC
2750,366772,99,137899,15879,2683,IT,SC
2751,312999,99,137908,15882,1318,EE,OC
2752,349920,99,137910,15883,1301,EE,BC
2753,362027,99,137930,15888,1232,CS,OC
2754,335974,99,137941,15893,1232,CS,OC
2755,334767,99,137942,15894,1434,AE,OC
2756,326295,99,137969,15903,2758,IT,BC
2757,355914,98.75,138006,15912,2630,ME,MBC
2758,316465,98.5,138043,15920,3795,EC,MBC
2759,357083,98.5,138052,15923,1428,EC,OC
2760,370536,98.5,138059,15925,3826,AG,BC
2761,409233,98.5,138068,15929,2625,EC,SCA
2762,329944,98.5,138107,15943,5942,EC,OC
2763,363122,98.5,138116,15945,2747,CS,SC
2764,240772,98.5,138143,15954,5919,CH,BC
2765,340584,98.5,138164,15961,1526,EC,OC
2766,365994,98.5,138173,15964,2611,BT,BC
2767,209997,98.5,138174,15965,2609,CE,BC
2768,232099,98.5,138182,15969,1405,ME,BC
2769,328049,98.5,138188,15970,4989,EC,MBC
2770,336599,98.5,138197,15972,3760,ME,MBC
2771,374384,98.5,138204,15974,2611,CE,SCA
2772,335296,98.5,138208,15977,3831,EE,OC
2773,345623,98.5,138219,15979,2609,EC,BCM
2774,369728,98.5,138224,15982,2632,EE,SC
2775,377709,98.5,138263,15993,1401,ME,SC
2776,353243,98.5,138268,15996,2653,CS,SC
2777,332009,98.5,138269,15997,4946,AD,BC
2778,334239,98.5,138292,16006,5912,CS,SC
2779,370306,98.5,138308,16011,3846,EC,OC
2780,252794,98.5,138362,16021,4023,EE,MBC
2781,334218,98.5,138380,16025,4995,CS,SC
2782,326838,98.5,138386,16028,3801,ME,OC
2783,353410,98.5,138415,16034,4934,CS,BC
2784,268425,98.5,138428,16039,3786,EE,MBC
2785,284516,98.5,138439,16045,2753,BM,MBC
2786,240256,98.5,138469,16051,1415,CS,OC
2787,385232,98.5,138470,16052,1133,CS,MBC
2788,378872,98.5,138476,16056,3805,CE,BC
2789,375287,98.5,138492,16059,2612,CE,OC
2790,373583,98.5,138526,16067,3918,CE,OC
2791,382639,98.5,138542,16071,1423,CS,OC
2792,381692,98,138558,16078,1226,EE,BC
2793,341208,98,138576,16083,3845,ME,OC
2794,316573,98,138594,16085,2608,CE,SC
2795,379770,98,138602,16088,3456,EE,OC
2796,244749,98,138604,16089,2705,CS,BC
2797,288155,98,138626,16095,2621,CS,SCA
2798,236899,98,138638,16099,3849,IT,SC
2799,386575,98,138674,16108,3821,EE,MBC
2800,299692,98,138693,16116,4992,IT,OC
2801,378640,98,138700,16118,4669,EE,BC
2802,334087,98,138704,16119,1303,AG,BC
2803,367986,98,138711,16121,1517,CS,SC
2804,299134,98,138725,16123,2345,EE,SC
2805,232663,98,138735,16126,2764,EC,BCM
2806,320241,98,138750,16131,1437,EE,OC
2807,360589,98,138755,16132,3701,ME,BC
2808,406329,98,138770,16137,5930,ME,SC
2809,328532,98,138781,16139,3829,AD,SC
2810,386778,98,138782,16140,1202,AD,BC
2811,403471,98,138795,16146,1116,ME,OC
2812,402804,98,138826,16152,1510,EE,MBC
2813,345968,98,138852,16160,1137,EE,BC
2814,346703,98,138858,16162,2302,ME,BC
2815,319179,98,138867,16164,2632,CE,MBC
2816,305445,98,138884,16171,2356,CS,BC
2817,378598,98,138886,16172,2767,CS,MBC
2818,228776,98,138898,16181,4917,CS,SCA
2819,219036,98,138911,16185,3801,EE,BC
2820,313134,98,138940,16191,1431,EC,BC
2821,208115,98,138945,16193,2368,CS,BC
2822,314271,98,138958,16197,2717,EC,MBC
2823,373281,98,138970,16202,1441,EE,SC
2824,200202,98,138992,16207,1427,IT,SC
2825,302934,98,139015,16214,2628,EE,BC
2826,321239,98,139035,16221,1401,ME,MBC
2827,360148,98,139064,16233,3805,ME,BC
2828,320704,98,139072,16236,3819,ME,BC
2829,369234,98,139084,16242,2338,ME,BC
2830,363261,98,139088,16243,3811,EE,BC
2831,362404,97.5,139105,16248,2717,CS,BCM
2832,357044,97.5,139109,16250,5862,AU,SC
2833,366004,97.5,139136,16255,2356,EE,MBC
2834,248121,97.5,139140,16259,5910,CE,OC
2835,318427,97.5,139170,16269,3011,CE,BC
2836,310762,97.5,139188,16273,1436,EC,MBC
2837,328594,97.5,139200,16278,4964,EE,OC
2838,254278,97.5,139203,16279,2651,CE,BC
2839,362961,97.5,139220,16282,1318,EE,OC
2840,391821,97.5,139223,16284,3456,EE,OC
2841,345978,97.5,139256,16292,4954,EE,SC
2842,388538,97.5,139263,16293,3466,EC,BC
2843,316344,97.5,139268,16294,2705,EC,BC
2844,304160,97.5,139295,16303,1304,EE,BCM
2845,356589,97.5,139328,16313,1335,EC,MBC
2846,309203,97.5,139332,16314,1107,CS,MBC
2847,237785,97.5,139333,16315,3786,ME,MBC
2848,279432,97.5,139376,16322,3860,CS,BC
2849,342211,97.5,139383,16324,4999,EC,OC
2850,288528,97.5,139387,16327,5022,EE,MBC
2851,394063,97.5,139390,16328,4972,CS,SC
2852,286760,97.5,139417,16334,3820,EE,MBC
2853,296827,97.5,139420,16335,2705,ME,OC
2854,307359,97.5,139455,16346,4955,EE,BC
2855,406513,97.5,139479,16352,4672,EC,MBC
2856,300042,97.5,139515,16368,3841,CS,SC
2857,349094,97.5,139519,16370,2607,ME,BC
2858,356312,97.5,139538,16377,3805,ME,BC
2859,288617,97.5,139544,16379,1123,SC,SC
2860,291042,97.5,139561,16384,5930,EC,MBC
2861,368819,97.5,139574,16388,2641,EE,OC
2862,239694,97.5,139623,16400,5913,ME,OC
2863,244155,97.5,139644,16404,5921,CE,OC
2864,316250,97.5,139650,16409,3804,ME,OC
2865,349661,97,139674,16415,2614,EE,MBC
2866,290666,97,139675,16416,3805,EE,SC
2867,370561,97,139684,16418,3926,EE,MBC
2868,259030,97,139703,16420,2717,CE,OC
2869,394126,97,139709,16422,5930,EC,BC
2870,409661,97,139710,16423,1510,ME,OC
2871,298061,97,139712,16424,4994,EE,MBC
2872,329393,97,139726,16428,4954,IT,MBC
2873,302375,97,139754,16435,2609,ME,SC
2874,285769,97,139774,16438,1421,ME,MBC
2875,344536,97,139785,16441,2357,AD,SC
2876,318769,97,139791,16443,5842,IT,OC
2877,300223,97,139832,16452,3465,CE,BC
2878,352808,97,139874,16458,1126,RM,SC
2879,383405,97,139885,16462,3831,ME,OC
2880,309796,97,139886,16463,1325,EC,SC
2881,267615,97,139915,16473,1209,CS,BC
2882,335801,97,139936,16481,2770,EC,BC
2883,329558,97,139957,16486,1209,IT,SC
2884,269585,97,139963,16489,3850,AD,MBC
2885,299522,97,139965,16490,1137,ME,OC
2886,304736,97,139971,16492,3833,EC,SC
2887,320659,97,139988,16497,2736,ME,SC
2888,283866,97,140006,16501,3018,CE,OC
2889,353082,97,140018,16503,1513,ME,OC
2890,344519,97,140076,16522,2368,CS,MBC
2891,390989,97,140103,16533,4669,EC,SC
2892,376177,97,140112,16537,1322,EE,BC
2893,306201,97,140115,16539,2338,BM,BC
2894,364220,97,140116,16540,1334,EC,OC
2895,333989,97,140147,16546,4949,MU,OC
2896,323417,97,140166,16556,1319,AD,MBC
2897,328797,97,140174,16558,3766,CE,OC
2898,289175,97,140184,16563,1452,CS,SC
2899,361919,96.5,140198,16566,1510,EC,BC
2900,345557,96.5,140223,16571,1303,ME,SC
2901,360712,96.5,140230,16573,4948,CS,BC
2902,260735,96.5,140237,16575,2673,CS,BCM
2903,408564,96.5,140271,16583,3926,ME,MBC
2904,373633,96.5,140275,16585,4996,EC,BC
2905,352856,96.5,140307,16595,5901,ME,BCM
2906,260835,96.5,140324,16599,5010,ME,BC
2907,363868,96.5,140341,16603,2616,IT,OC
2908,389129,96.5,140375,16607,2611,CE,SC
2909,308912,96.5,140389,16610,2726,ME,BC
2910,218934,96.5,140395,16615,2601,ME,MBC
2911,317434,96.5,140400,16616,4989,ME,OC
2912,281860,96.5,140412,16619,4999,EC,BC
2913,286561,96.5,140478,16636,1137,AD,BCM
2914,301112,96.5,140482,16637,3021,EE,MBC
2915,290628,96.5,140509,16644,1316,EE,SC
2916,365462,96.5,140574,16658,5703,EC,SCA
2917,320486,96.5,140584,16662,5536,EE,MBC
2918,362319,96.5,140607,16670,3820,ME,OC
2919,308889,96.5,140613,16671,3425,ME,SC
2920,387091,96.5,140617,16673,2367,ME,OC
2921,405279,96.5,140619,16675,1116,EC,SC
2922,344636,96.5,140629,16679,2763,ME,MBC
2923,239057,96.5,140632,16681,5919,EE,OC
2924,287186,96.5,140637,16684,3805,CE,SC
2925,361494,96.5,140657,16693,5990,ME,OC
2926,244628,96.5,140681,16699,1416,AD,BC
2927,315220,96.5,140683,16701,1301,CB,SC
2928,347308,96.5,140684,16702,5910,EC,SC
2929,353118,96.5,140705,16706,2639,EE,SC
2930,405142,96,140751,16717,2338,CS,BCM
2931,365744,96,140755,16718,2611,EC,SC
2932,259204,96,140904,16749,2747,CE,BC
2933,296068,96,140921,16752,3905,ME,SC
2934,372284,96,140923,16753,5913,TX,MBC
2935,328815,96,140961,16767,1427,EC,OC
2936,293136,96,140976,16774,1335,EC,BC
2937,240425,96,140988,16779,2723,MD,SC
2938,355156,96,140999,16782,4941,EE,SC
2939,374486,96,141018,16791,5921,CE,BC
2940,272737,96,141041,16795,1217,CE,OC
2941,266729,96,141044,16796,2723,CE,BC
2942,236770,96,141061,16799,2744,EE,SCA
2943,307909,96,141109,16812,4989,IT,MBC
2944,287843,96,141111,16813,3813,IT,MBC
2945,238036,96,141140,16821,2721,CE,OC
2946,307447,96,141159,16825,3806,ME,MBC
2947,351458,96,141161,16826,2748,EE,OC
2948,344545,96,141185,16834,1430,EE,MBC
2949,370456,96,141222,16843,1518,EC,BC
2950,315936,96,141230,16846,2621,MZ,MBC
2951,304745,95.5,141246,16851,2608,CE,BC
2952,341999,95.5,141287,16866,2743,CE,MBC
2953,287960,95.5,141388,16893,1014,CE,MBC
2954,376066,95.5,141399,16897,4974,CE,SC
2955,319885,95.5,141423,16901,4966,ME,OC
2956,409290,95.5,141426,16902,3859,CS,BC
2957,361194,95.5,141444,16905,1411,CS,BC
2958,322817,95.5,141468,16909,5930,CE,BC
2959,382630,95.5,141472,16912,1127,EC,MBC
2960,315566,95.5,141523,16933,2716,EE,BC
2961,257808,95.5,141539,16937,2327,EC,MBC
2962,313818,95.5,141541,16938,2632,ME,SC
2963,277308,95.5,141566,16950,1218,RM,MBC
2964,349001,95.5,141600,16963,4686,EC,OC
2965,350315,95.5,141606,16964,1518,AE,MBC
2966,366824,95.5,141616,16968,2650,AD,BC
2967,361728,95.5,141646,16973,5990,ME,OC
2968,405100,95.5,141651,16974,2346,EE,OC
2969,299322,95.5,141693,16986,2641,EE,MBC
2970,382682,95.5,141698,16987,5990,ME,OC
2971,273844,95.5,141721,16995,1324,ME,SC
2972,387343,95.5,141765,17009,1533,IT,BCM
2973,337244,95.5,141778,17015,3465,ME,BCM
2974,310903,95,141832,17024,3918,ME,OC
2975,353452,95,141847,17031,4925,MD,OC
2976,361422,95,141861,17034,1444,CS,OC
2977,324640,95,141869,17035,2650,AD,SC
2978,234011,95,141938,17050,1424,RM,BC
2979,350578,95,141969,17066,1519,CE,OC
2980,304636,95,142015,17078,1212,EC,OC
2981,265935,95,142041,17082,3811,EE,SC
2982,362267,95,142069,17089,1501,EE,MBC
2983,348299,95,142081,17094,2622,EC,SC
2984,276401,95,142083,17095,3801,CE,OC
2985,332037,95,142099,17100,4964,CE,MBC
2986,373404,95,142124,17106,1150,BM,BC
2987,346114,95,142149,17114,1510,CE,OC
2988,305614,95,142189A,17126A,3403,CS,MBC
2989,234340,95,142196,17129,4965,CE,BC
2990,314314,95,142197,17130,4969,EE,BC
2991,219081,95,142199,17131,4675,EC,OC
2992,350098,95,142216,17138,3807,CS,SC
2993,341307,95,142226,17142,3410,CE,SC
2994,405905,95,142233,17143,1116,CS,SC
2995,403678,95,142268,17152,4680,EC,BCM
2996,208556,95,142269,17153,4917,EE,BC
2997,373235,95,142286,17157,2768,EC,SC
2998,382200,95,142288,17158,3462,CS,SC
2999,314544,95,142321,17170,1520,IT,SC
3000,287558,94.5,142331,17176,2665,CE,OC
3001,337376,94.5,142348,17179,2647,EE,OC
3002,344371,94.5,142357,17183,5902,ME,SC
3003,355567,94.5,142360,17184,3822,EE,OC
3004,295947,94.5,142377,17188,1310,EE,OC
3005,292508,94.5,142384,17191,2623,CS,BCM
3006,247114,94.5,142400,17194,1523,AU,OC
3007,257361,94.5,142416,17197,2716,RM,OC
3008,226012,94.5,142446,17202,1125,CS,BC
3009,243158,94.5,142466,17207,2636,EC,BCM
3010,342161,94.5,142494,17214,2634,EC,SC
3011,344151,94.5,142501,17215,1504,ME,MBC
3012,331525,94.5,142560,17226,2610,CE,OC
3013,295720,94.5,142568,17229,3804,AG,OC
3014,340661,94.5,142575,17231,1243,AD,OC
3015,267111,94.5,142579,17232,2711,EI,SCA
3016,305686,94.5,142596,17237,4952,CS,BC
3017,335791,94.5,142658,17248,3849,EE,OC
3018,381642,94.5,142702,17260,2768,EN,OC
3019,268598,94.5,142704,17261,2618,EC,SCA
3020,326256,94.5,142758,17273,3805,AG,SC
3021,393965,94.5,142779,17283,1421,EE,SC
3022,378587,94.5,142820,17293,2621,AE,MBC
3023,355578,94.5,142832,17299,1213,EE,OC
3024,344338,94,142852,17305,5009,CE,SC
3025,353446,94,142879,17315,2733,FT,SC
3026,299585,94,142884,17318,2707,AG,MBC
3027,382820,94,142896,17322,5930,EE,MBC
3028,333133,94,142912,17326,1421,CE,MBC
3029,307255,94,142926,17329,1309,ME,BC
3030,361563,94,142938,17334,1137,CE,OC
3031,306353,94,142962,17342,5942,CS,BC
3032,368506,94,142964,17343,2726,AU,SC
3033,264793,94,142982,17347,4949,EE,BC
3034,407020,94,142998,17351,3466,EC,BC
3035,382160,94,143011,17353,2632,CS,SC
3036,375001,94,143021,17357,1101,CS,BC
3037,346291,94,143026,17360,1232,CS,MBC
3038,329168,94,143055,17366,2354,EE,BC
3039,396962,94,143121,17381,2638,CS,BCM
3040,368695,94,143128,17382,2719,ME,SC
3041,241666,94,143158,17390,4678,EE,OC
3042,331204,94,143165,17392,2727,ME,BC
3043,378260,94,143200,17401,2611,PH,BC
3044,336634,94,143203,17402,5907,EC,OC
3045,278342,94,143218,17408,3849,EE,SC
3046,351959,94,143255,17421,2640,EE,MBC
3047,336226,94,143287,17430,2748,ME,OC
3048,337283,94,143290,17431,1310,EE,BC
3049,400381,94,143327,17447,5910,EC,SC
3050,359511,94,143346,17452,1442,BM,OC
3051,250169,94,143379,17461,1442,BM,MBC
3052,341486,94,143385,17464,2347,ME,BC
3053,391596,93.5,143397,17466,3845,ME,MBC
3054,305205,93.5,143398,17467,4993,EC,SC
3055,262556,93.5,143405,17469,1230,ME,OC
3056,344229,93.5,143424,17473,2652,CS,BCM
3057,336774,93.5,143457,17481,3849,EC,MBC
3058,348751,93.5,143486,17489,3011,XM,BC
3059,231537,93.5,143517,17498,1316,CE,BC
3060,351662,93.5,143523,17499,4928,EE,BC
3061,335622,93.5,143532,17501,3011,CE,BC
3062,273960,93.5,143536,17502,2658,CS,MBC
3063,320554,93.5,143541,17506,3825,ME,OC
3064,342126,93.5,143559,17514,2646,CE,BC
3065,288461,93.5,143561,17516,3810,ME,BC
3066,369560,93.5,143579,17522,2747,EE,SC
3067,316453,93.5,143600,17528,5017,ME,SC
3068,410100,93.5,143671,17544,5914,CB,OC
3069,288892,93.5,143695,17552,1317,CH,BC
3070,290722,93.5,143700,17553,2717,RM,OC
3071,377616,93.5,143718,17559,3804,ME,OC
3072,299937,93.5,143738,17568,3908,CS,SC
3073,300413,93.5,143758,17572,2641,AD,OC
3074,286170,93.5,143783,17581,5,IT,BCM
3075,253561,93.5,143812,17591,4977,EC,OC
3076,238201,93.5,143816,17593,4953,ME,OC
3077,386085,93.5,143837,17598,5914,AD,BC
3078,319283,93.5,143862,17608,1213,CB,MBC
3079,260803,93.5,143885,17612,4672,EC,SC
3080,201015,93.5,143902,17621,3846,ME,OC
3081,351385,93.5,143913,17622,5935,EE,BC
3082,373765,93,143946,17631,1333,CS,OC
3083,403446,93,143957,17636,5930,ME,BCM
3084,214553,93,143988,17641,4024,EE,OC
3085,354585,93,143989,17642,5532,ME,SC
3086,337058,93,144010,17648,4672,CS,SC
3087,268941,93,144023,17651,5942,IT,SC
3088,282697,93,144048,17655,2716,BM,SC
3089,381942,93,144055,17660,2601,ME,BCM
3090,350789,93,144113,17675,2610,ME,MBC
3091,375401,93,144116,17676,1513,EE,BC
3092,251899,93,144171,17697,3819,CE,OC
3093,297973,93,144238,17718,2707,ME,BC
3094,344068,93,144249,17723,3811,EC,MBC
3095,402293,93,144250,17724,1511,EC,OC
3096,266103,93,144254,17725,1222,IT,ST
3097,268146,93,144259,17728,2659,EE,BCM
3098,342783,93,144262,17730,5913,CE,BC
3099,382852,93,144289,17736,1431,ME,MBC
3100,222797,93,144290,17737,5990,EC,OC
3101,286192,93,144295,17739,1510,CE,SC
3102,372594,93,144325,17754,2643,EC,SCA
3103,312196,93,144329,17756,5,CZ,MBC
3104,405883,93,144340,17761,1205,CS,OC
3105,238035,93,144346,17763,2601,BT,BC
3106,307112,93,144403,17777,4993,EE,MBC
3107,339439,92.5,144435,17788,2327,ME,SC
3108,348905,92.5,144450,17794,5930,CE,MBC
3109,342272,92.5,144467,17798,5912,CS,BC
3110,344695,92.5,144475,17800,3926,CE,MBC
3111,328757,92.5,144485,17804,3807,ME,SC
3112,299379,92.5,144500,17807,4954,CE,OC
3113,286488,92.5,144509,17808,2614,ME,OC
3114,268944,92.5,144571,17829,3460,CE,BC
3115,372691,92.5,144593,17834,2769,PE,SC
3116,287685,92.5,144609,17839,5,ME,SC
3117,341244,92.5,144654,17850,4970,EE,BC
3118,390210,92.5,144694,17859,3829,ME,BC
3119,346802,92.5,144697,17861,2623,AD,SC
3120,354790,92.5,144698,17862,2650,CS,SC
3121,220576,92.5,144721,17870,2712,FT,SC
3122,335021,92.5,144722,17871,2772,EC,BC
3123,308437,92.5,144754,17878,1213,CB,BC
3124,285943,92.5,144760,17879,1205,CS,MBC
3125,367519,92.5,144761,17880,5862,CS,SC
3126,367958,92.5,144771,17885,2758,ME,MBC
3127,277003,92.5,144779,17887,5990,ME,SC
3128,301232,92.5,144829,17904,1106,ME,OC
3129,214711,92.5,144854,17914,1205,CS,BC
3130,307984,92.5,144879,17923,5913,EC,BC
3131,382350,92,144902,17935,3846,CB,BC
3132,374902,92,144926,17941,2659,ME,OC
3133,382795,92,144958,17956,1416,BM,MBC
3134,362405,92,144988,17964,3859,CS,MBC
3135,409362,92,144992,17967,4686,ME,BC
3136,368511,92,144998,17968,1414,ME,OC
3137,331279,92,145001,17969,2731,PD,MBC
3138,365500,92,145033,17976,1452,CE,MBC
3139,305105,92,145044,17981,3857,CS,BC
3140,357234,92,145046,17983,2636,CE,SC
3141,354133,92,145055,17985,1322,ME,SC
3142,362716,92,145062,17989,2609,EC,SC
3143,318878,92,145064,17990,4964,EC,SC
3144,341173,92,145074,17994,2611,PH,SC
3145,321124,92,145078,17996,2647,IT,SC
3146,215408,92,145186,18032,1304,RM,SCA
3147,243728,92,145202,18040,4941,CS,MBC
3148,336776,92,145272,18058,1523,ME,BC
3149,351022,92,145283,18061,1137,EC,SC
3150,369924,92,145297,18067,1424,EC,SC
3151,340413,92,145308,18071,4953,ME,BC
3152,249551,92,145317,18074,2748,CS,MBC
3153,338276,92,145327,18077,2650,EC,MBC
3154,279734,92,145333,18081,4999,CS,SC
3155,231440,92,145342,18084,2617,AD,BCM
3156,336839,92,145360,18088,2656,CE,SC
3157,300995,92,145368,18092,3817,ME,BCM
3158,396913,91.5,145407,18106,1116,CE,OC
3159,289769,91.5,145441,18117,1218,BM,OC
3160,321909,91.5,145483,18135,3857,EC,MBC
3161,334454,91.5,145519,18143,1509,EE,MBC
3162,334312,91.5,145540,18148,2611,MC,SCA
3163,336363,91.5,145550,18149,2723,BM,SCA
3164,305825,91.5,145574,18158,4928,AD,BC
3165,315035,91.5,145596,18167,4917,EE,BC
3166,266305,91.5,145597,18168,4996,EE,OC
3167,296789,91.5,145605,18170,4933,ME,OC
3168,304759,91.5,145615,18173,4928,CS,OC
3169,334708,91.5,145619,18177,3848,ME,OC
3170,354578,91.5,145670,18194,5536,AG,OC
3171,323167,91.5,145677,18195,1116,ME,MBC
3172,349936,91.5,145696,18204,4966,ME,MBC
3173,354335,91.5,145707,18208,2732,ME,BC
3174,401650,91.5,145715,18210,2716,AE,SC
3175,373108,91.5,145739,18214,2659,ME,MBC
3176,295278,91.5,145748,18217,4992,IT,MBC
3177,279459,91.5,145758,18221,4955,AD,SC
3178,360863,91.5,145782,18229,1518,IT,ST
3179,210533,91.5,145790,18232,1419,EI,ST
3180,231658,91.5,145834,18246,4999,ME,OC
3181,336552,91.5,145903,18277,2621,MZ,BCM
3182,365054,91,145930,18283,1405,EE,MBC
3183,390169,91,145935,18284,3460,EE,OC
3184,298168,91,145958,18291,2716,AG,MBC
3185,316190,91,145968,18294,2643,AD,SC
