general_rank,cutoff,community,community_rank
166224,123.5,MBC,49350
166225,123.5,SC,19558
166226,123.5,OC,
166227,123.5,MBC,49351
166228,123.5,BC,77982
166229,123.5,SC,19559
166230,123.5,BC,77983
166231,123.5,MBC,49352
166232,123.5,BC,77984
166233,123.5,BC,77985
166234,123.5,BC,77986
166235,123.5,SC,19560
166236,123.5,MBC,49353
166237,123.5,BC,77987
166238,123.5,BC,77988
166239,123.5,SC,19561
166240,123.5,BCM,8820
166241,123.5,BC,77989
166242,123.5,BC,77990
166243,123.5,OC,
166244,123.5,MBC,49354
166245,123.5,BC,77991
166246,123.5,BC,77992
166247,123.5,SC,19562
166248,123.5,BC,77993
166249,123.5,MBC,49355
166250,123.5,MBC,49356
166251,123.5,BC,77994
166252,123.5,BC,77995
166253,123.5,SCA,2516
166254,123.5,BC,77996
166255,123.5,BCM,8821
166256,123.5,OC,
166257,123.5,BC,77997
166258,123.5,SC,19563
166259,123.5,SC,19564
166260,123.5,BC,77998
166261,123.5,MBC,49357
166262,123.5,BC,77999
166263,123.5,BC,78000
166264,123.5,MBC,49358
166265,123.5,MBC,49359
166266,123.5,BC,78001
166267,123.5,BC,78002
166268,123.5,BC,78003
166269,123.5,SCA,2517
166270,123.5,SC,19565
166271,123.5,MBC,49360
166272,123.5,BC,78004
166273,123.5,SC,19566
166274,123.5,SCA,2518
166275,123.5,MBC,49361
166276,123.5,BC,78005
166277,123.5,MBC,49362
166278,123.5,BC,78006
166279,123.5,BC,78007
166280,123.5,BC,78008
166281,123.5,MBC,49363
166282,123.5,BC,78009
166283,123.5,SC,19567
166284,123.5,SC,19568
166285,123.5,SC,19569
166286,123.5,SC,19570
166287,123.5,MBC,49364
166288,123.5,OC,
166289,123.5,BC,78010
166290,123.5,MBC,49365
166291,123.5,MBC,49366
166292,123.5,SC,19571
166293,123.5,BC,78011
166294,123.5,BC,78012
166295,123.5,BC,78013
166296,123.5,SC,19572
166297,123.5,BC,78014
166298,123.5,MBC,49367
166299,123.5,SC,19573
166300,123.5,BC,78015
166301,123.5,BC,78016
166302,123.5,MBC,49368
166303,123.5,MBC,49369
166304,123.5,BCM,8822
166305,123.5,BC,78017
166306,123.5,BC,78018
166307,123.5,MBC,49370
166308,123.5,BC,78019
166309,123.5,MBC,49371
166310,123.5,OC,
166311,123.5,BC,78020
166312,123.5,MBC,49372
166313,123.5,MBC,49373
166314,123.5,MBC,49374
166315,123.5,BCM,8823
166316,123.5,BC,78021
166317,123.5,MBC,49375
166318,123.5,BC,78022
166319,123.5,MBC,49376
166320,123.5,MBC,49377
166321,123.5,SCA,2519
166322,123.5,MBC,49378
166323,123.5,MBC,49379
166324,123.5,BCM,8824
166325,123.5,SC,19574
166326,123.5,SC,19575
166327,123.5,MBC,49380
166328,123.5,BC,78023
166329,123.5,SC,19576
166330,123.5,ST,880
166331,123.5,SC,19577
166332,123.5,BC,78024
166333,123.5,BC,78025
166334,123.5,BC,78026
166335,123.5,SC,19578
166336,123.5,MBC,49381
166337,123.5,MBC,49382
166338,123.5,MBC,49383
166339,123.5,MBC,49384
166340,123.5,BC,78027
166341,123.5,BC,78028
166342,123.5,SC,19579
166343,123.5,BC,78029
166344,123.5,BC,78030
166345,123.5,MBC,49385
166346,123.5,BC,78031
166347,123.5,SC,19580
166348,123.5,MBC,49386
166349,123.5,BC,78032
166350,123.5,BCM,8825
166351,123.5,BC,78033
166352,123.5,BC,78034
166353,123.5,BC,78035
166354,123.5,MBC,49387
166355,123.5,BC,78036
166356,123.5,BC,78037
166357,123.5,SC,19581
166358,123.5,BC,78038
166359,123.5,MBC,49388
166360,123.5,BC,78039
166361,123.5,BC,78040
166362,123.5,SCA,2520
166363,123.5,SC,19582
166364,123.5,MBC,49389
166365,123.5,BC,78041
166366,123.5,SC,19583
166367,123.5,BC,78042
166368,123.5,MBC,49390
166369,123.5,BC,78043
166370,123.5,BC,78044
166371,123.5,SC,19584
166372,123.5,BCM,8826
166373,123.5,SC,19585
166374,123.5,BC,78045
166375,123.5,BC,78046
166376,123.5,BC,78047
166377,123.5,SC,19586
166378,123.5,MBC,49391
166379,123.5,MBC,49392
166380,123.5,SC,19587
166381,123.5,BCM,8827
166382,123.5,BC,78048
166383,123.5,BC,78049
166384,123.5,BC,78050
166385,123.5,BC,78051
166386,123.5,BC,78052
166387,123.5,BCM,8828
166388,123.5,BC,78053
166389,123.5,OC,
166390,123.5,BC,78054
166391,123.5,BCM,8829
166392,123.5,MBC,49393
166393,123.5,SCA,2521
166394,123.5,BCM,8830
166395,123.5,BC,78055
166396,123.5,BC,78056
166397,123.5,MBC,49394
166398,123.5,SC,19588
166399,123.5,BC,78057
166400,123.5,MBC,49395
166401,123.5,BC,78058
166402,123.5,BC,78059
166403,123.5,BC,78060
166404,123.5,BC,78061
166405,123.5,BC,78062
166406,123.5,BC,78063
166407,123.5,MBC,49396
166408,123.5,BC,78064
166409,123.5,BC,78065
166410,123.5,BC,78066
166411,123.5,MBC,49397
166412,123.5,MBC,49398
166413,123.5,BC,78067
166414,123.5,MBC,49399
166415,123.5,BC,78068
166416,123.5,MBC,49400
166417,123.5,BC,78069
166418,123.5,SC,19589
166419,123.5,BC,78070
166420,123.5,BC,78071
166421,123.5,BCM,8831
166422,123.5,SC,19590
166423,123.5,BC,78072
166424,123.5,BC,78073
166425,123.5,BC,78074
166426,123.5,SC,19591
166427,123.5,MBC,49401
166428,123.5,BC,78075
166429,123.5,BC,78076
166430,123.5,MBC,49402
166431,123.5,BC,78077
166432,123.5,SC,19592
166433,123.5,MBC,49403
166434,123.5,BC,78078
166435,123.5,SC,19593
166436,123.5,BC,78079
166437,123.5,BC,78080
166438,123.5,BC,78081
166439,123.5,MBC,49404
166440,123.5,ST,881
166441,123.5,BC,78082
166442,123.5,OC,
166443,123.5,BC,78083
166444,123.5,MBC,49405
166445,123.5,BC,78084
166446,123.5,SC,19594
166447,123.5,SC,19595
166448,123.5,MBC,49406
166449,123.5,BC,78085
166450,123.5,BC,78086
166451,123.5,BC,78087
166452,123.5,MBC,49407
166453,123.5,BC,78088
166454,123.5,BCM,8832
166455,123.5,MBC,49408
166456,123.5,OC,
166457,123.5,BC,78089
166458,123.5,BCM,8833
166459,123.5,MBC,49409
166460,123.5,SC,19596
166461,123.5,MBC,49410
166462,123.5,BC,78090
166463,123.5,MBC,49411
166464,123.5,MBC,49412
166465,123.5,MBC,49413
166466,123.5,SC,19597
166467,123.5,MBC,49414
166468,123.5,MBC,49415
166469,123.5,BC,78091
166470,123.5,OC,
166471,123.5,BCM,8834
166472,123.5,BC,78092
166473,123.5,MBC,49416
166474,123.5,MBC,49417
166475,123.5,SC,19598
166476,123.5,MBC,49418
166477,123.5,BC,78093
166478,123.5,MBC,49419
166479,123.5,MBC,49420
166480,123.5,SC,19599
166481,123.5,MBC,49421
166482,123.5,MBC,49422
166483,123.5,MBC,49423
166484,123.5,SC,19600
166485,123.5,SC,19601
166486,123.5,BC,78094
166487,123.5,BC,78095
166488,123.5,MBC,49424
166489,123.5,MBC,49425
166490,123.5,BC,78096
166491,123.5,MBC,49426
166492,123.5,BC,78097
166493,123.5,MBC,49427
166494,123.5,MBC,49428
166495,123.5,BC,78098
166496,123.5,OC,
166497,123.5,BC,78099
166498,123.5,MBC,49429
166499,123.5,BC,78100
166500,123.5,BC,78101
166501,123.5,BC,78102
166502,123.5,MBC,49430
166503,123.5,BC,78103
166504,123.5,BC,78104
166505,123.5,MBC,49431
166506,123.5,BC,78105
166507,123.5,MBC,49432
166508,123.5,MBC,49433
166509,123.5,BC,78106
166510,123.5,MBC,49434
166511,123.5,BC,78107
166512,123.5,SC,19602
166513,123.5,BC,78108
166514,123.5,BC,78109
166515,123.5,BC,78110
166516,123.5,BC,78111
166517,123.5,SC,19603
166518,123.5,SC,19604
166519,123.5,BC,78112
166520,123.5,BC,78113
166521,123.5,SC,19605
166522,123.5,MBC,49435
166523,123.5,BCM,8835
166524,123.5,SC,19606
166525,123.5,BC,78114
166526,123.5,MBC,49436
166527,123.5,SC,19607
166528,123.5,MBC,49437
166529,123.5,SC,19608
166530,123.5,SC,19609
166531,123.5,MBC,49438
166532,123.5,SC,19610
166533,123.5,BC,78115
166534,123.5,SCA,2522
166535,123.5,MBC,49439
166536,123.5,BC,78116
166537,123.5,BC,78117
166538,123.5,BC,78118
166539,123.5,MBC,49440
166540,123.5,BC,78119
166541,123.5,MBC,49441
166542,123.5,BC,78120
166543,123.5,MBC,49442
166544,123.5,BC,78121
166545,123.5,MBC,49443
166546,123.5,SC,19611
166547,123.5,BC,78122
166548,123.5,BC,78123
166549,123.5,BC,78124
166550,123.5,BC,78125
166551,123.5,OC,
166552,123.5,SC,19612
166553,123.5,MBC,49444
166554,123.5,BC,78126
166555,123.5,BC,78127
166556,123.5,MBC,49445
166557,123.5,MBC,49446
166558,123.5,BC,78128
166559,123.5,MBC,49447
166560,123.5,MBC,49448
166561,123.5,MBC,49449
166562,123.5,SC,19613
166563,123.5,BC,78129
166564,123.5,BC,78130
166565,123.5,BC,78131
166566,123.5,BCM,8836
166567,123.5,MBC,49450
166568,123.5,MBC,49451
166569,123.5,BC,78132
166570,123.5,BC,78133
166571,123.5,BC,78134
166572,123.5,SC,19614
166573,123.5,SC,19615
166574,123.5,BC,78135
166575,123.5,SC,19616
166576,123.5,BCM,8837
166577,123.5,BC,78136
166578,123.5,BC,78137
166579,123.5,BC,78138
166580,123.5,BC,78139
166581,123.5,BC,78140
166582,123.5,BC,78141
166583,123.5,MBC,49452
166584,123.5,MBC,49453
166585,123.5,SC,19617
166586,123.5,BC,78142
166587,123.5,MBC,49454
166588,123.5,BCM,8838
166589,123.5,SCA,2523
166590,123.5,BC,78143
166591,123.5,BC,78144
166592,123.5,SC,19618
166593,123.5,BC,78145
166594,123.5,MBC,49455
166595,123.5,SC,19619
166596,123.5,SC,19620
166597,123.5,MBC,49456
166598,123.5,MBC,49457
166599,123.5,SCA,2524
166600,123.5,MBC,49458
166601,123.5,BC,78146
166602,123.5,BCM,8839
166603,123.5,BC,78147
166604,123.5,BC,78148
166605,123.5,BC,78149
166606,123.5,BC,78150
166607,123.5,BC,78151
166608,123.5,BC,78152
166609,123.5,SC,19621
166610,123.5,BC,78153
166611,123.5,BC,78154
166612,123.5,MBC,49459
166613,123.5,MBC,49460
166614,123.5,MBC,49461
166615,123.5,SC,19622
166616,123.5,BCM,8840
166617,123.5,BC,78155
166618,123.5,BCM,8841
166619,123.5,BC,78156
166620,123.5,BC,78157
166621,123.5,BC,78158
166622,123.5,BC,78159
166623,123.5,MBC,49462
166624,123.5,SC,19623
166625,123.5,BC,78160
166626,123.5,MBC,49463
166627,123.5,MBC,49464
166628,123.5,BC,78161
166629,123.5,SCA,2525
166630,123.5,BC,78162
166631,123.5,SC,19624
166632,123.5,MBC,49465
166633,123.5,SC,19625
166634,123.5,BC,78163
166635,123.5,MBC,49466
166636,123.5,SC,19626
166637,123.5,SC,19627
166638,123.5,SC,19628
166639,123.5,SC,19629
166640,123.5,MBC,49467
166641,123.5,MBC,49468
166642,123.5,MBC,49469
166643,123.5,BC,78164
166644,123.5,SC,19630
166645,123.5,BC,78165
166646,123.5,SC,19631
166647,123.5,MBC,49470
166648,123.5,BC,78166
166649,123.5,BCM,8842
166650,123.5,BC,78167
166651,123.5,MBC,49471
166652,123.5,BC,78168
166653,123.5,MBC,49472
166654,123.5,BC,78169
166655,123.5,MBC,49473
166656,123.5,MBC,49474
166657,123.5,BC,78170
166658,123.5,MBC,49475
166659,123.5,SC,19632
166660,123.5,BCM,8843
166661,123.5,BCM,8844
166662,123.5,BC,78171
166663,123.5,ST,882
166664,123.5,BC,78172
166665,123.5,BCM,8845
166666,123.5,BC,78173
166667,123.5,OC,
166668,123.5,BC,78174
166669,123.5,MBC,49476
166670,123.5,BC,78175
166671,123.5,BC,78176
166672,123.5,SC,19633
166673,123.5,BC,78177
166674,123.5,SCA,2526
166675,123.5,SC,19634
166676,123.5,BC,78178
166677,123.5,SC,19635
166678,123.5,SC,19636
166679,123.5,SC,19637
166680,123.5,MBC,49477
166681,123.5,MBC,49478
166682,123.5,BC,78179
166683,123.5,BC,78180
166684,123.5,MBC,49479
166685,123.5,SC,19638
166686,123.5,MBC,49480
166687,123.5,BCM,8846
166688,123.5,BCM,8847
166689,123.5,SC,19639
166690,123.5,SC,19640
166691,123.5,BC,78181
166692,123.5,BCM,8848
166693,123.5,BC,78182
166694,123.5,BC,78183
166695,123.5,SC,19641
166696,123.5,SC,19642
166697,123.5,MBC,49481
166698,123.5,BC,78184
166699,123.5,MBC,49482
166700,123.5,SC,19643
166701,123.5,BCM,8849
166702,123.5,SC,19644
166703,123.5,SC,19645
166704,123.5,MBC,49483
166705,123.5,MBC,49484
166706,123.5,MBC,49485
166707,123.5,BC,78185
166708,123.5,SC,19646
166709,123.5,SCA,2527
166710,123.5,SC,19647
166711,123.5,BC,78186
166712,123.5,SC,19648
166713,123.5,BC,78187
166714,123.5,SC,19649
166715,123.5,MBC,49486
166716,123.5,BC,78188
166717,123.5,SC,19650
166718,123.5,SC,19651
166719,123.5,BC,78189
166720,123.5,BC,78190
166721,123.5,BC,78191
166722,123.5,BC,78192
166723,123.5,SC,19652
166724,123.5,MBC,49487
166725,123.5,MBC,49488
166726,123.5,BC,78193
166727,123.5,SC,19653
166728,123.5,BC,78194
166729,123.5,MBC,49489
166730,123.5,SC,19654
166731,123.5,SC,19655
166732,123.5,MBC,49490
166733,123.5,MBC,49491
166734,123.5,BC,78195
166735,123.5,MBC,49492
166736,123.5,SC,19656
166737,123.5,SC,19657
166738,123.5,OC,
166739,123.5,MBC,49493
166740,123.5,SC,19658
166741,123.5,SCA,2528
166742,123.5,BCM,8850
166743,123.5,BCM,8851
166744,123.5,MBC,49494
166745,123.5,SC,19659
166746,123.5,OC,
166747,123.5,BCM,8852
166748,123.5,SC,19660
166749,123.5,BC,78196
166750,123.5,SC,19661
166751,123.5,BC,78197
166752,123.5,MBC,49495
166753,123.5,SC,19662
166754,123.5,BC,78198
166755,123.5,SC,19663
166756,123.5,SC,19664
166757,123.5,SC,19665
166758,123.5,BC,78199
166759,123.5,BC,78200
166760,123.5,SC,19666
166761,123.5,ST,883
166762,123.5,BC,78201
166763,123.5,BC,78202
166764,123.5,BC,78203
166765,123.5,SC,19667
166766,123.5,MBC,49496
166767,123.5,SCA,2529
166768,123.5,BC,78204
166769,123.5,MBC,49497
166770,123.5,SC,19668
166771,123.5,BC,78205
166772,123.5,BCM,8853
166773,123.5,MBC,49498
166774,123.5,MBC,49499
166775,123.5,MBC,49500
166776,123.5,SC,19669
166777,123.5,SC,19670
166778,123.5,MBC,49501
166779,123.5,BC,78206
166780,123.5,SC,19671
166781,123.5,MBC,49502
166782,123.5,SC,19672
166783,123.5,BCM,8854
166784,123.5,BC,78207
166785,123.5,BC,78208
166786,123.5,BC,78209
166787,123.5,BC,78210
166788,123.5,SCA,2530
166789,123.5,MBC,49503
166790,123.5,BC,78211
166791,123.5,BC,78212
166792,123.5,BC,78213
166793,123.5,MBC,49504
166794,123.5,MBC,49505
166795,123.5,MBC,49506
166796,123.5,BC,78214
166797,123.5,SC,19673
166798,123.5,MBC,49507
166799,123.5,BC,78215
166800,123.5,BC,78216
166801,123.5,BC,78217
166802,123.5,BCM,8855
166803,123.5,MBC,49508
166804,123.5,MBC,49509
166805,123.5,BC,78218
166806,123.5,BC,78219
166807,123.5,ST,884
166808,123.5,BC,78220
166809,123.5,MBC,49510
166810,123.5,MBC,49511
166811,123.5,BC,78221
166812,123.5,SC,19674
166813,123.5,SC,19675
166814,123.5,MBC,49512
166815,123.5,BC,78222
166816,123.5,MBC,49513
166817,123.5,SC,19676
166818,123.5,MBC,49514
166819,123.5,SC,19677
166820,123.5,BC,78223
166821,123.5,SC,19678
166822,123.5,MBC,49515
166823,123.5,MBC,49516
166824,123.5,BC,78224
166825,123.5,MBC,49517
166826,123.5,MBC,49518
166827,123.5,MBC,49519
166828,123.5,MBC,49520
166829,123.5,BC,78225
166830,123.5,BC,78226
166831,123.5,SC,19679
166832,123.5,BC,78227
166833,123.5,BC,78228
166834,123.5,MBC,49521
166835,123.5,MBC,49522
166836,123.5,MBC,49523
166837,123.5,SC,19680
166838,123.5,BC,78229
166839,123.5,OC,
166840,123.5,BC,78230
166841,123.5,MBC,49524
166842,123.5,MBC,49525
166843,123.5,SC,19681
166844,123.5,BC,78231
166845,123.5,BC,78232
166846,123.5,MBC,49526
166847,123.5,BC,78233
166848,123.5,ST,885
166849,123.5,MBC,49527
166850,123.5,BC,78234
166851,123.5,SC,19682
166852,123.5,MBC,49528
166853,123.5,MBC,49529
166854,123.5,BC,78235
166855,123.5,BC,78236
166856,123.5,BC,78237
166857,123.5,SC,19683
166858,123.5,BC,78238
166859,123.5,SCA,2531
166860,123.5,MBC,49530
166861,123.5,SC,19684
166862,123.5,BC,78239
166863,123.5,BC,78240
166864,123.5,SCA,2532
166865,123.5,BC,78241
166866,123.5,MBC,49531
166867,123.5,MBC,49532
166868,123.5,BC,78242
166869,123.5,SC,19685
166870,123.5,BC,78243
166871,123.5,BC,78244
166872,123.5,MBC,49533
166873,123.5,MBC,49534
166874,123.5,SC,19686
166875,123.5,MBC,49535
166876,123.5,MBC,49536
166877,123.5,SC,19687
166878,123.5,MBC,49537
166879,123.5,MBC,49538
166880,123.5,SC,19688
166881,123.5,MBC,49539
166882,123.5,MBC,49540
166883,123.5,BC,78245
166884,123.5,BC,78246
166885,123.5,SC,19689
166886,123.5,BC,78247
166887,123.5,SC,19690
166888,123.5,SC,19691
166889,123.5,SC,19692
166890,123.5,BC,78248
166891,123.5,SC,19693
166892,123.5,MBC,49541
166893,123.5,SCA,2533
166894,123.5,SC,19694
166895,123.5,SC,19695
166896,123.5,BC,78249
166897,123.5,MBC,49542
166898,123.5,SC,19696
166899,123.5,BC,78250
166900,123.5,BC,78251
166901,123.5,MBC,49543
166902,123.5,BC,78252
166903,123.5,MBC,49544
166904,123.5,BC,78253
166905,123.5,SC,19697
166906,123.5,MBC,49545
166907,123.5,BCM,8856
166908,123.5,BC,78254
166909,123.5,MBC,49546
166910,123.5,MBC,49547
166911,123.5,OC,
166912,123.5,SC,19698
166913,123.5,BC,78255
166914,123.5,BC,78256
166915,123.5,MBC,49548
166916,123.5,BC,78257
166917,123.5,MBC,49549
166918,123.5,BC,78258
166919,123.5,ST,886
166920,123.5,SC,19699
166921,123.5,MBC,49550
166922,123.5,MBC,49551
166923,123.5,BC,78259
166924,123.5,MBC,49552
166925,123.5,BC,78260
166926,123.5,SC,19700
166927,123.5,MBC,49553
166928,123.5,MBC,49554
166929,123.5,BC,78261
166930,123.5,MBC,49555
166931,123.5,SC,19701
166932,123.5,MBC,49556
166933,123.5,SC,19702
166934,123.5,BC,78262
166935,123.5,MBC,49557
166936,123.5,BC,78263
166937,123.5,BCM,8857
166938,123.5,MBC,49558
166939,123.5,BC,78264
166940,123.5,BC,78265
166941,123.5,BC,78266
166942,123.5,BC,78267
166943,123.5,MBC,49559
166944,123.5,MBC,49560
166945,123.5,SC,19703
166946,123.5,MBC,49561
166947,123.5,MBC,49562
166948,123.5,BC,78268
166949,123.5,MBC,49563
166950,123.5,MBC,49564
166951,123.5,MBC,49565
166952,123.5,BC,78269
166953,123.5,BC,78270
166954,123.5,OC,
166955,123.5,MBC,49566
166956,123.5,MBC,49567
166957,123.5,BCM,8858
166958,123.5,BC,78271
166959,123.5,BC,78272
166960,123.5,MBC,49568
166961,123.5,BCM,8859
166962,123.5,SCA,2534
166963,123.5,BC,78273
166964,123.5,SCA,2535
166965,123.5,SC,19704
166966,123.5,BC,78274
166967,123.5,MBC,49569
166968,123.5,MBC,49570
166969,123.5,SC,19705
166970,123.5,BC,78275
166971,123.5,MBC,49571
166972,123.5,BC,78276
166973,123.5,BC,78277
166974,123.5,MBC,49572
166975,123.5,MBC,49573
166976,123.5,MBC,49574
166977,123.5,MBC,49575
166978,123.5,BCM,8860
166979,123.5,MBC,49576
166980,123.5,SCA,2536
166981,123.5,BC,78278
166982,123.5,BC,78279
166983,123.5,SC,19706
166984,123.5,BC,78280
166985,123.5,BC,78281
166986,123.5,SCA,2537
166987,123.5,BC,78282
166988,123.5,SC,19707
166989,123.5,BC,78283
166990,123.5,BCM,8861
166991,123.5,BC,78284
166992,123.5,BC,78285
166993,123.5,MBC,49577
166994,123.5,BC,78286
166995,123.5,BC,78287
166996,123.5,MBC,49578
166997,123.5,BC,78288
166998,123.5,SC,19708
166999,123.5,SCA,2538
167000,123.5,BC,78289
167001,123.5,SCA,2539
167002,123.5,MBC,49579
167003,123.5,BC,78290
167004,123.5,SC,19709
167005,123.5,MBC,49580
167006,123.5,MBC,49581
167007,123.5,MBC,49582
167008,123.5,BC,78291
167009,123.5,MBC,49583
167010,123.5,BC,78292
167011,123.5,MBC,49584
167012,123.5,SC,19710
167013,123.5,BC,78293
167014,123.5,BC,78294
167015,123.5,BC,78295
167016,123.5,BC,78296
167017,123.5,BC,78297
167018,123.5,SC,19711
167019,123.5,MBC,49585
167020,123.5,SC,19712
167021,123.5,BCM,8862
167022,123.5,MBC,49586
167023,123.5,MBC,49587
167024,123.5,BC,78298
167025,123.5,SCA,2540
167026,123.5,BC,78299
167027,123.5,BC,78300
167028,123.5,SC,19713
167029,123.5,MBC,49588
167030,123.5,MBC,49589
167031,123.5,SC,19714
167032,123.5,MBC,49590
167033,123.5,MBC,49591
167034,123.5,MBC,49592
167035,123.5,MBC,49593
167036,123.5,BC,78301
167037,123.5,SC,19715
167038,123.5,MBC,49594
167039,123.5,SC,19716
167040,123.5,OC,
167041,123.5,MBC,49595
167042,123.5,BC,78302
167043,123.5,SC,19717
167044,123.5,MBC,49596
167045,123.5,SC,19718
167046,123.5,BC,78303
167047,123.5,BC,78304
167048,123.5,BC,78305
167049,123.5,MBC,49597
167050,123.5,SC,19719
167051,123.5,SC,19720
167052,123.5,BC,78306
167053,123.5,BC,78307
167054,123.5,BC,78308
167055,123.5,MBC,49598
167056,123.5,MBC,49599
167057,123.5,BCM,8863
167058,123.5,MBC,49600
167059,123.5,MBC,49601
167060,123.5,MBC,49602
167061,123.5,OC,
167062,123.5,SC,19721
167063,123.5,ST,887
167064,123.5,SC,19722
167065,123.5,MBC,49603
167066,123.5,MBC,49604
167067,123.5,BC,78309
167068,123.5,OC,
167069,123.5,BC,78310
167070,123.5,MBC,49605
167071,123.5,ST,888
167072,123.5,BC,78311
167073,123.5,BC,78312
167074,123.5,MBC,49606
167075,123.5,SC,19723
167076,123.5,SC,19724
167077,123.5,OC,
167078,123.5,SC,19725
167079,123.5,BCM,8864
167080,123.5,SC,19726
167081,123.5,MBC,49607
167082,123.5,SC,19727
167083,123.5,MBC,49608
167084,123.5,BC,78313
167085,123.5,SC,19728
167086,123.5,BC,78314
167087,123.5,SC,19729
167088,123.5,MBC,49609
167089,123.5,OC,
167090,123.5,SCA,2541
167091,123.5,SC,19730
167092,123.5,BC,78315
167093,123.5,MBC,49610
167094,123.5,SC,19731
167095,123.5,SC,19732
167096,123.5,BC,78316
167097,123.5,SC,19733
167098,123.5,BC,78317
167099,123.5,MBC,49611
167100,123.5,BC,78318
167101,123.5,BC,78319
167102,123.5,BC,78320
167103,123.5,MBC,49612
167104,123.5,MBC,49613
167105,123.5,MBC,49614
167106,123.5,MBC,49615
167107,123.5,SC,19734
167108,123.5,SC,19735
167109,123.5,MBC,49616
167110,123.5,MBC,49617
167111,123.5,MBC,49618
167112,123.5,BC,78321
167113,123.5,MBC,49619
167114,123.5,MBC,49620
167115,123.5,MBC,49621
167116,123.5,BCM,8865
167117,123.5,MBC,49622
167118,123.5,BC,78322
167119,123.5,SC,19736
167120,123.5,BC,78323
167121,123.5,BC,78324
167122,123.5,BC,78325
167123,123.5,BC,78326
167124,123.5,MBC,49623
167125,123.5,BC,78327
167126,123.5,MBC,49624
167127,123.5,MBC,49625
167128,123.5,MBC,49626
167129,123.5,SC,19737
167130,123.5,SC,19738
167131,123.5,ST,889
167132,123.5,MBC,49627
167133,123.5,BC,78328
167134,123.5,MBC,49628
167135,123.5,MBC,49629
167136,123.5,MBC,49630
167137,123.5,BC,78329
167138,123.5,BC,78330
167139,123.5,BC,78331
167140,123.5,BC,78332
167141,123.5,MBC,49631
167142,123.5,OC,
167143,123.5,MBC,49632
167144,123.5,SC,19739
167145,123.5,MBC,49633
167146,123.5,ST,890
167147,123.5,MBC,49634
167148,123.5,SC,19740
167149,123.5,MBC,49635
167150,123.5,BC,78333
167151,123.5,MBC,49636
167152,123.5,BC,78334
167153,123.5,BC,78335
167154,123.5,OC,
167155,123.5,BC,78336
167156,123.5,MBC,49637
167157,123.5,SC,19741
167158,123.5,MBC,49638
167159,123.5,SC,19742
167160,123.5,MBC,49639
167161,123.5,BCM,8866
167162,123.5,OC,
167163,123.5,BCM,8867
167164,123.5,BCM,8868
167165,123.5,BC,78337
167166,123.5,BC,78338
167167,123.5,BC,78339
167168,123.5,BC,78340
167169,123.5,SC,19743
167170,123.5,MBC,49640
167171,123.5,BC,78341
167172,123.5,SC,19744
167173,123.5,BC,78342
167174,123.5,BC,78343
167175,123.5,SC,19745
167176,123.5,BC,78344
167177,123.5,BC,78345
167178,123.5,SC,19746
167179,123.5,MBC,49641
167180,123.5,MBC,49642
167181,123.5,SCA,2542
167182,123.5,MBC,49643
167183,123.5,BC,78346
167184,123.5,SC,19747
167185,123.5,MBC,49644
167186,123.5,SCA,2543
167187,123.5,MBC,49645
167188,123.5,SC,19748
167189,123.5,BC,78347
167190,123.5,OC,
167191,123.5,BC,78348
167192,123.5,MBC,49646
167193,123.5,BC,78349
167194,123.5,BC,78350
167195,123.5,MBC,49647
167196,123.5,BC,78351
167197,123.5,SCA,2544
167198,123.5,MBC,49648
167199,123.5,MBC,49649
167200,123.5,BC,78352
167201,123.5,SC,19749
167202,123.5,MBC,49650
167203,123.5,MBC,49651
167204,123.5,SC,19750
167205,123.5,ST,891
167206,123.5,SC,19751
167207,123.5,MBC,49652
167208,123.5,BCM,8869
167209,123.5,BC,78353
